Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
0,166;-0,00999999999999979;4,175;0,7592;37,96;
0,168;-0,02;4,225;0,6902;34,51;
0,17;-0,0150000000000001;4,275;0,6066;30,33;
0,172;-0,02;4,325;0,5132;25,66;
0,174;-0,0249999999999999;4,375;0,409;20,45;
0,176;-0,0150000000000001;4,425;0,2996;14,98;
0,178;-0,02;4,475;0,1856;9,28000000000001;
0,18;-0,0150000000000001;4,525;0,0696000000000001;3,48;
0,182;-0,02;4,575;-0,0448000000000001;-2,24;
0,184;-0,00999999999999979;4,625;-0,153;-7,65;
0,186;-0,00999999999999979;4,675;-0,258;-12,9;
0,188;-0,02;4,725;-0,3518;-17,59;
0,19;-0,0150000000000001;4,775;-0,4348;-21,74;
0,192;-0,02;4,825;-0,5042;-25,21;
0,194;-0,0249999999999999;4,875;-0,5616;-28,08;
0,196;-0,0150000000000001;4,925;-0,6024;-30,12;
0,198;-0,02;4,975;-0,6288;-31,44;
0,2;-0,0150000000000001;5,025;-0,6374;-31,87;
0,202;-0,02;5,075;-0,6344;-31,72;
0,204;-0,00999999999999979;5,125;-0,612;-30,6;
0,206;-0,0150000000000001;5,175;-0,5776;-28,88;
0,208;-0,0150000000000001;5,225;-0,5294;-26,47;
0,21;-0,00999999999999979;5,275;-0,4698;-23,49;
0,212;-0,02;5,325;-0,4022;-20,11;
0,214;-0,02;5,375;-0,3286;-16,43;
0,216;-0,0249999999999999;5,425;-0,2478;-12,39;
0,218;-0,0150000000000001;5,475;-0,1658;-8,29;
0,22;-0,02;5,525;-0,0816000000000001;-4,08;
0,222;-0,0150000000000001;5,575;-0,000800000000000001;-0,04;
0,224;-0,00499999999999989;5,625;0,0776000000000001;3,88;
0,226;-0,0150000000000001;5,675;0,1504;7,52000000000001;
0,228;-0,0150000000000001;5,725;0,2186;10,93;
0,23;-0,02;5,775;0,2756;13,78;
0,232;-0,02;5,825;0,3284;16,42;
0,234;-0,0249999999999999;5,875;0,3684;18,42;
0,236;-0,02;5,925;0,3984;19,92;
0,238;-0,00999999999999979;5,975;0,4178;20,89;
0,24;-0,02;6,025;0,427;21,35;
0,242;-0,0150000000000001;6,075;0,4286;21,43;
0,244;-0,0150000000000001;6,125;0,419;20,95;
0,246;-0,0150000000000001;6,175;0,3984;19,92;
0,248;-0,00999999999999979;6,225;0,3706;18,53;
0,25;-0,02;6,275;0,3324;16,62;
0,252;-0,0150000000000001;6,325;0,2888;14,44;
0,254;-0,0249999999999999;6,375;0,239;11,95;
0,256;-0,02;6,425;0,1864;9,32000000000001;
0,258;-0,02;6,475;0,129;6,45;
0,26;-0,02;6,525;0,071;3,55;
0,262;-0,0150000000000001;6,575;0,0128;0,640000000000001;
0,264;-0,0150000000000001;6,625;-0,0432;-2,16;
0,266;-0,00999999999999979;6,675;-0,0968000000000001;-4,84000000000001;
0,268;-0,02;6,725;-0,1478;-7,39;
0,27;-0,0150000000000001;6,775;-0,1942;-9,70999999999999;
0,272;-0,0150000000000001;6,825;-0,2354;-11,77;
0,274;-0,0249999999999999;6,875;-0,2672;-13,36;
0,276;-0,0150000000000001;6,925;-0,2932;-14,66;
0,278;-0,02;6,975;-0,3136;-15,68;
0,28;-0,0150000000000001;7,025;-0,323;-16,15;
0,282;-0,02;7,075;-0,3278;-16,39;
0,284;-0,00999999999999979;7,125;-0,326;-16,3;
0,286;-0,00999999999999979;7,175;-0,3158;-15,79;
0,288;-0,02;7,225;-0,2968;-14,84;
0,29;-0,0150000000000001;7,275;-0,2734;-13,67;
0,292;-0,0249999999999999;7,325;-0,2446;-12,23;
0,294;-0,0249999999999999;7,375;-0,2112;-10,56;
0,296;-0,02;7,425;-0,172;-8,6;
0,298;-0,02;7,475;-0,1326;-6,63000000000001;
0,3;-0,00999999999999979;7,525;-0,0926000000000001;-4,63000000000001;
0,302;-0,02;7,575;-0,0532000000000001;-2,66;
0,304;-0,00999999999999979;7,625;-0,0108;-0,54;
0,306;-0,0150000000000001;7,675;0,026;1,3;
0,308;-0,02;7,725;0,0634;3,17;
0,31;-0,0150000000000001;7,775;0,0952000000000001;4,76000000000001;
0,312;-0,02;7,825;0,126;6,30000000000001;
0,314;-0,02;7,875;0,151;7,55000000000001;
0,316;-0,0249999999999999;7,925;0,1714;8,57;
0,318;-0,0150000000000001;7,975;0,1858;9,29000000000001;
0,32;-0,02;8,025;0,1966;9,83000000000001;
0,322;-0,0150000000000001;8,075;0,2;10;
0,324;-0,00499999999999989;8,125;0,202;10,1;
0,326;-0,0150000000000001;8,175;0,199;9,95000000000001;
0,328;-0,0150000000000001;8,225;0,1886;9,43000000000001;
0,33;-0,02;8,275;0,1736;8,68000000000001;
0,332;-0,0150000000000001;8,325;0,1568;7,84000000000001;
0,334;-0,0300000000000002;8,375;0,1336;6,68;
0,336;-0,02;8,425;0,1102;5,51000000000001;
0,338;-0,0150000000000001;8,475;0,0822000000000001;4,11;
0,34;-0,02;8,525;0,0566;2,83;
0,342;-0,0150000000000001;8,575;0,028;1,4;
0,344;-0,0150000000000001;8,625;1,77635683940025E-17;8,88178419700125E-16;
0,346;-0,0150000000000001;8,675;-0,0282000000000001;-1,41;
0,348;-0,00999999999999979;8,725;-0,054;-2,7;
0,35;-0,02;8,775;-0,0790000000000001;-3,95;
0,352;-0,0150000000000001;8,825;-0,0994000000000001;-4,97000000000001;
0,354;-0,0300000000000002;8,875;-0,1184;-5,92000000000001;
0,356;-0,02;8,925;-0,1348;-6,74;
0,358;-0,02;8,975;-0,1474;-7,37000000000001;
0,36;-0,02;9,025;-0,1564;-7,82;
0,362;-0,0150000000000001;9,075;-0,1624;-8,11999999999999;
0,364;-0,00999999999999979;9,125;-0,1642;-8,21;
0,366;-0,00999999999999979;9,175;-0,1652;-8,25999999999999;
0,368;-0,02;9,225;-0,1612;-8,06;
0,37;-0,0150000000000001;9,275;-0,153;-7,65000000000001;
0,372;-0,02;9,325;-0,1412;-7,06;
0,374;-0,0249999999999999;9,375;-0,1278;-6,39;
0,376;-0,0150000000000001;9,425;-0,1118;-5,59000000000001;
0,378;-0,02;9,475;-0,095;-4,75;
0,38;-0,0150000000000001;9,525;-0,0770000000000001;-3,85;
0,382;-0,02;9,575;-0,059;-2,95;
0,384;-0,00999999999999979;9,625;-0,0390000000000001;-1,95;
0,386;-0,00999999999999979;9,675;-0,0204;-1,02;
0,388;-0,0150000000000001;9,725;-0,00179999999999998;-0,089999999999999;
0,39;-0,0150000000000001;9,775;0,0154;0,770000000000001;
0,392;-0,02;9,825;0,0320000000000001;1,60000000000001;
0,394;-0,0249999999999999;9,875;0,046;2,3;
0,396;-0,0249999999999999;9,925;0,058;2,9;
0,398;-0,0150000000000001;9,975;0,0660000000000001;3,3;
0,4;0,00499999999999989;10,025;0,0750000000000002;3,75000000000001;
0,402;-0,02;10,075;0,0782000000000001;3,91000000000001;
0,404;-0,00999999999999979;10,125;0,0818;4,09;
0,406;-0,0150000000000001;10,175;0,0818000000000001;4,09;
0,408;-0,0150000000000001;10,225;0,0822;4,11;
0,41;-0,02;10,275;0,0788000000000001;3,94;
0,412;-0,0150000000000001;10,325;0,0730000000000002;3,65000000000001;
0,414;-0,02;10,375;0,0650000000000001;3,25;
0,416;-0,02;10,425;0,0566000000000001;2,83;
0,418;-0,0150000000000001;10,475;0,0446;2,23;
0,42;-0,02;10,525;0,0338000000000001;1,69;
0,422;-0,0150000000000001;10,575;0,0208;1,04;
0,424;-0,00499999999999989;10,625;0,00819999999999993;0,409999999999997;
0,426;-0,0150000000000001;10,675;-0,00459999999999999;-0,23;
0,428;-0,0150000000000001;10,725;-0,0176;-0,880000000000001;
0,43;-0,02;10,775;-0,0298000000000001;-1,49000000000001;
0,432;-0,0150000000000001;10,825;-0,0414;-2,07;
0,434;-0,0249999999999999;10,875;-0,0516;-2,58;
0,436;-0,02;10,925;-0,0600000000000001;-3;
0,438;-0,00999999999999979;10,975;-0,0674000000000001;-3,37000000000001;
0,44;-0,02;11,025;-0,0744000000000002;-3,72000000000001;
0,442;-0,0150000000000001;11,075;-0,0784000000000001;-3,92;
0,444;-0,0150000000000001;11,125;-0,081;-4,05;
0,446;-0,0150000000000001;11,175;-0,0826;-4,13;
0,448;-0,0249999999999999;11,225;-0,0828;-4,14;
0,45;-0,02;11,275;-0,0822;-4,11;
0,452;-0,00999999999999979;11,325;-0,0804000000000001;-4,02;
0,454;-0,0300000000000002;11,375;-0,0756000000000002;-3,78000000000001;
0,456;-0,0150000000000001;11,425;-0,0708000000000001;-3,54000000000001;
0,458;-0,02;11,475;-0,0636;-3,18;
0,46;-0,0150000000000001;11,525;-0,0556;-2,78;
0,462;-0,00999999999999979;11,575;-0,0475999999999999;-2,38;
0,464;-0,00999999999999979;11,625;-0,0392000000000001;-1,96;
0,466;-0,00999999999999979;11,675;-0,0306000000000001;-1,53;
0,468;-0,02;11,725;-0,0214;-1,07;
0,47;-0,0150000000000001;11,775;-0,0142;-0,709999999999998;
0,472;-0,0249999999999999;11,825;-0,00519999999999991;-0,259999999999995;
0,474;-0,0249999999999999;11,875;0,00159999999999998;0,0799999999999992;
0,476;-0,0150000000000001;11,925;0,00759999999999991;0,379999999999995;
0,478;-0,02;11,975;0,0136;0,679999999999998;
0,48;-0,0150000000000001;12,025;0,0182;0,910000000000002;
0,482;-0,02;12,075;0,0214;1,07;
0,484;-0,00999999999999979;12,125;0,024;1,2;
0,486;-0,00999999999999979;12,175;0,0256000000000001;1,28;
0,488;-0,02;12,225;0,0258;1,29;
0,49;-0,0150000000000001;12,275;0,0268000000000001;1,34000000000001;
0,492;-0,02;12,325;0,0262;1,31;
0,494;-0,0249999999999999;12,375;0,0248;1,24;
0,496;-0,0249999999999999;12,425;0,0208;1,04;
0,498;-0,02;12,475;0,017;0,85;
0,5;-0,00999999999999979;12,525;0,0115999999999999;0,579999999999997;
0,502;-0,02;12,575;0,00819999999999993;0,409999999999997;
0,504;-0,00999999999999979;12,625;0,00259999999999996;0,129999999999998;
0,506;-0,02;12,675;-0,00259999999999994;-0,129999999999997;
0,508;-0,0150000000000001;12,725;-0,00999999999999991;-0,499999999999996;
0,51;-0,02;12,775;-0,0132;-0,659999999999999;
0,512;-0,02;12,825;-0,0200000000000001;-1;
0,514;-0,02;12,875;-0,0236;-1,18;
0,516;-0,02;12,925;-0,0290000000000001;-1,45;
0,518;-0,0150000000000001;12,975;-0,0330000000000001;-1,65000000000001;
0,52;-0,02;13,025;-0,0374000000000001;-1,87;
0,522;-0,0150000000000001;13,075;-0,0396;-1,98;
0,524;0;13,125;-0,0414;-2,07;
0,526;-0,0150000000000001;13,175;-0,042;-2,1;
0,528;-0,0150000000000001;13,225;-0,0438;-2,19;
0,53;-0,02;13,275;-0,0432;-2,16;
0,532;-0,0150000000000001;13,325;-0,044;-2,2;
0,534;-0,0300000000000002;13,375;-0,0432;-2,16;
0,536;-0,02;13,425;-0,0424;-2,12;
0,538;-0,0150000000000001;13,475;-0,0404;-2,02;
0,54;-0,02;13,525;-0,0374000000000001;-1,87;
0,542;-0,0150000000000001;13,575;-0,0344000000000001;-1,72000000000001;
0,544;-0,0150000000000001;13,625;-0,0314000000000001;-1,57000000000001;
0,546;-0,0150000000000001;13,675;-0,0276000000000001;-1,38;
0,548;-0,0150000000000001;13,725;-0,0244;-1,22;
0,55;-0,02;13,775;-0,021;-1,05;
0,552;-0,0150000000000001;13,825;-0,0174;-0,870000000000001;
0,554;-0,0300000000000002;13,875;-0,0136;-0,68;
0,556;-0,02;13,925;-0,0115999999999999;-0,579999999999997;
0,558;-0,02;13,975;-0,00819999999999991;-0,409999999999996;
0,56;-0,0150000000000001;14,025;-0,00619999999999992;-0,309999999999996;
0,562;-0,00999999999999979;14,075;-0,00399999999999993;-0,199999999999997;
0,564;-0,0150000000000001;14,125;-0,00379999999999994;-0,189999999999997;
0,566;-0,00999999999999979;14,175;-0,00159999999999997;-0,0799999999999983;
0,568;-0,02;14,225;-0,00179999999999996;-0,0899999999999981;
0,57;-0,0150000000000001;14,275;-0,000999999999999979;-0,0499999999999989;
0,572;-0,0249999999999999;14,325;-0,00199999999999996;-0,0999999999999979;
0,574;-0,0249999999999999;14,375;-0,00119999999999997;-0,0599999999999987;
0,576;-0,0150000000000001;14,425;-0,00119999999999997;-0,0599999999999987;
0,578;-0,02;14,475;-0,000999999999999979;-0,0499999999999989;
0,58;-0,0150000000000001;14,525;-0,00299999999999994;-0,149999999999997;
0,582;-0,02;14,575;-0,00359999999999994;-0,179999999999997;
0,584;-0,00999999999999979;14,625;-0,0069999999999999;-0,349999999999995;
0,586;-0,00499999999999989;14,675;-0,00839999999999989;-0,419999999999995;
0,588;-0,02;14,725;-0,0105999999999999;-0,529999999999997;
0,59;-0,0150000000000001;14,775;-0,012;-0,599999999999998;
0,592;-0,02;14,825;-0,0152;-0,759999999999998;
0,594;-0,0249999999999999;14,875;-0,016;-0,800000000000001;
0,596;-0,02;14,925;-0,0186;-0,930000000000001;
0,598;-0,0150000000000001;14,975;-0,0196;-0,980000000000001;
0,6;-0,00999999999999979;15,025;-0,0214000000000001;-1,07;
0,602;-0,02;15,075;-0,0218;-1,09;
0,604;-0,00999999999999979;15,125;-0,0238;-1,19;
0,606;-0,0150000000000001;15,175;-0,024;-1,2;
0,608;-0,0150000000000001;15,225;-0,0252000000000001;-1,26;
0,61;-0,0249999999999999;15,275;-0,0246;-1,23;
0,612;-0,02;15,325;-0,0248;-1,24;
0,614;-0,02;15,375;-0,0244;-1,22;
0,616;-0,02;15,425;-0,0248000000000001;-1,24;
0,618;-0,0150000000000001;15,475;-0,0246;-1,23;
0,62;-0,02;15,525;-0,0250000000000001;-1,25;
0,622;-0,0150000000000001;15,575;-0,0242;-1,21;
0,624;-0,00499999999999989;15,625;-0,0236;-1,18;
0,626;-0,0150000000000001;15,675;-0,0224;-1,12;
0,628;-0,0150000000000001;15,725;-0,0216;-1,08;
0,63;-0,02;15,775;-0,0208;-1,04;
0,632;-0,0150000000000001;15,825;-0,0196;-0,980000000000002;
0,634;-0,0249999999999999;15,875;-0,018;-0,899999999999999;
0,636;-0,02;15,925;-0,0178;-0,890000000000002;
0,638;-0,00999999999999979;15,975;-0,0162;-0,81;
0,64;-0,02;16,025;-0,0162;-0,81;
0,642;-0,00999999999999979;16,075;-0,0142;-0,710000000000002;
0,644;-0,0150000000000001;16,125;-0,0154;-0,769999999999999;
0,646;-0,0150000000000001;16,175;-0,0132;-0,659999999999999;
0,648;-0,02;16,225;-0,0136;-0,679999999999999;
0,65;-0,02;16,275;-0,0136;-0,680000000000002;
0,652;-0,00999999999999979;16,325;-0,0132;-0,659999999999998;
0,654;-0,0249999999999999;16,375;-0,0134;-0,669999999999999;
0,656;-0,02;16,425;-0,014;-0,699999999999999;
0,658;-0,02;16,475;-0,0128;-0,64;
0,66;-0,0150000000000001;16,525;-0,0142;-0,71;
0,662;-0,02;16,575;-0,0136;-0,679999999999999;
0,664;-0,0150000000000001;16,625;-0,0136;-0,679999999999998;
0,666;-0,00999999999999979;16,675;-0,013;-0,649999999999999;
0,668;-0,02;16,725;-0,0144;-0,719999999999999;
0,67;-0,0150000000000001;16,775;-0,0126;-0,629999999999998;
0,672;-0,0249999999999999;16,825;-0,015;-0,749999999999998;
0,674;-0,0249999999999999;16,875;-0,0138;-0,69;
0,676;-0,00999999999999979;16,925;-0,015;-0,749999999999999;
0,678;-0,02;16,975;-0,0144;-0,72;
0,68;-0,0150000000000001;17,025;-0,0162;-0,81;
0,682;-0,02;17,075;-0,0154;-0,77;
0,684;-0,00999999999999979;17,125;-0,0168;-0,840000000000001;
0,686;-0,02;17,175;-0,015;-0,749999999999999;
0,688;-0,02;17,225;-0,0168;-0,839999999999999;
0,69;-0,0150000000000001;17,275;-0,016;-0,8;
0,692;-0,02;17,325;-0,0178;-0,890000000000001;
0,694;-0,0249999999999999;17,375;-0,0166;-0,830000000000001;
0,696;-0,02;17,425;-0,0174;-0,87;
0,698;-0,0150000000000001;17,475;-0,0162;-0,810000000000001;
0,7;-0,02;17,525;-0,018;-0,9;
0,702;-0,02;17,575;-0,016;-0,800000000000001;
0,704;-0,00499999999999989;17,625;-0,0172;-0,86;
0,706;-0,0150000000000001;17,675;-0,0166;-0,830000000000001;
0,708;-0,0150000000000001;17,725;-0,0176;-0,880000000000002;
0,71;-0,02;17,775;-0,0162;-0,810000000000001;
0,712;-0,02;17,825;-0,0176;-0,88;
0,714;-0,0150000000000001;17,875;-0,0164;-0,820000000000001;
0,716;-0,02;17,925;-0,0176;-0,879999999999998;
0,718;-0,0150000000000001;;;;
0,72;-0,02;;;;
0,722;-0,0150000000000001;;;;
0,724;-0,0150000000000001;;;;
0,726;-0,0150000000000001;;;;
0,728;-0,0150000000000001;;;;
0,73;-0,02;;;;
0,732;-0,00999999999999979;;;;
0,734;-0,0300000000000002;;;;
0,736;-0,02;;;;
0,738;-0,02;;;;
0,74;-0,02;;;;
0,742;-0,0150000000000001;;;;
0,744;-0,0150000000000001;;;;
0,746;-0,00999999999999979;;;;
0,748;-0,02;;;;
0,75;-0,02;;;;
0,752;-0,0150000000000001;;;;
0,754;-0,0300000000000002;;;;
0,756;-0,02;;;;
0,758;-0,0249999999999999;;;;
0,76;-0,02;;;;
0,762;-0,0249999999999999;;;;
0,764;-0,02;;;;
0,766;-0,0150000000000001;;;;
0,768;-0,0300000000000002;;;;
0,77;-0,0249999999999999;;;;
0,772;-0,0300000000000002;;;;
0,774;-0,0350000000000001;;;;
0,776;-0,0249999999999999;;;;
0,778;-0,0300000000000002;;;;
0,78;-0,0300000000000002;;;;
0,782;-0,0350000000000001;;;;
0,784;-0,0249999999999999;;;;
0,786;-0,0350000000000001;;;;
0,788;-0,04;;;;
0,79;-0,0350000000000001;;;;
0,792;-0,04;;;;
0,794;-0,0449999999999999;;;;
0,796;-0,0499999999999998;;;;
0,798;-0,0449999999999999;;;;
0,8;-0,0499999999999998;;;;
0,802;-0,0499999999999998;;;;
0,804;-0,04;;;;
0,806;-0,0499999999999998;;;;
0,808;-0,0550000000000002;;;;
0,81;-0,0600000000000001;;;;
0,812;-0,0600000000000001;;;;
0,814;-0,0600000000000001;;;;
0,816;-0,0700000000000003;;;;
0,818;-0,0649999999999999;;;;
0,82;-0,0700000000000003;;;;
0,822;-0,0700000000000003;;;;
0,824;-0,0700000000000003;;;;
0,826;-0,0700000000000003;;;;
0,828;-0,0750000000000002;;;;
0,83;-0,085;;;;
0,832;-0,0800000000000001;;;;
0,834;-0,0899999999999999;;;;
0,836;-0,0899999999999999;;;;
0,838;-0,085;;;;
0,84;-0,0950000000000002;;;;
0,842;-0,0899999999999999;;;;
0,844;-0,0899999999999999;;;;
0,846;-0,0950000000000002;;;;
0,848;-0,105;;;;
0,85;-0,11;;;;
0,852;-0,105;;;;
0,854;-0,12;;;;
0,856;-0,115;;;;
0,858;-0,125;;;;
0,86;-0,12;;;;
0,862;-0,13;;;;
0,864;-0,125;;;;
0,866;-0,125;;;;
0,868;-0,14;;;;
0,87;-0,135;;;;
0,872;-0,145;;;;
0,874;-0,15;;;;
0,876;-0,145;;;;
0,878;-0,155;;;;
0,88;-0,15;;;;
0,882;-0,165;;;;
0,884;-0,16;;;;
0,886;-0,17;;;;
0,888;-0,175;;;;
0,89;-0,175;;;;
0,892;-0,185;;;;
0,894;-0,19;;;;
0,896;-0,195;;;;
0,898;-0,195;;;;
0,9;-0,2;;;;
0,902;-0,205;;;;
0,904;-0,195;;;;
0,906;-0,21;;;;
0,908;-0,215;;;;
0,91;-0,22;;;;
0,912;-0,225;;;;
0,914;-0,23;;;;
0,916;-0,24;;;;
0,918;-0,235;;;;
0,92;-0,245;;;;
0,922;-0,245;;;;
0,924;-0,245;;;;
0,926;-0,255;;;;
0,928;-0,255;;;;
0,93;-0,27;;;;
0,932;-0,265;;;;
0,934;-0,285;;;;
0,936;-0,28;;;;
0,938;-0,275;;;;
0,94;-0,29;;;;
0,942;-0,295;;;;
0,944;-0,295;;;;
0,946;-0,3;;;;
0,948;-0,315;;;;
0,95;-0,315;;;;
0,952;-0,315;;;;
0,954;-0,335;;;;
0,956;-0,33;;;;
0,958;-0,34;;;;
0,96;-0,34;;;;
0,962;-0,35;;;;
0,964;-0,345;;;;
0,966;-0,35;;;;
0,968;-0,365;;;;
0,97;-0,365;;;;
0,972;-0,38;;;;
0,974;-0,385;;;;
0,976;-0,39;;;;
0,978;-0,39;;;;
0,98;-0,39;;;;
0,982;-0,4;;;;
0,984;-0,4;;;;
0,986;-0,415;;;;
0,988;-0,415;;;;
0,99;-0,415;;;;
0,992;-0,425;;;;
0,994;-0,435;;;;
0,996;-0,445;;;;
0,998;-0,44;;;;
1;-0,455;;;;
1,002;-0,455;;;;
1,004;-0,45;;;;
1,006;-0,465;;;;
1,008;-0,47;;;;
1,01;-0,48;;;;
1,012;-0,485;;;;
1,014;-0,5;;;;
1,016;-0,5;;;;
1,018;-0,495;;;;
1,02;-0,505;;;;
1,022;-0,505;;;;
1,024;-0,515;;;;
1,026;-0,52;;;;
1,028;-0,53;;;;
1,03;-0,535;;;;
1,032;-0,535;;;;
1,034;-0,55;;;;
1,036;-0,55;;;;
1,038;-0,555;;;;
1,04;-0,56;;;;
1,042;-0,57;;;;
1,044;-0,57;;;;
1,046;-0,57;;;;
1,048;-0,58;;;;
1,05;-0,585;;;;
1,052;-0,595;;;;
1,054;-0,6;;;;
1,056;-0,6;;;;
1,058;-0,61;;;;
1,06;-0,61;;;;
1,062;-0,62;;;;
1,064;-0,615;;;;
1,066;-0,63;;;;
1,068;-0,635;;;;
1,07;-0,635;;;;
1,072;-0,645;;;;
1,074;-0,655;;;;
1,076;-0,66;;;;
1,078;-0,66;;;;
1,08;-0,665;;;;
1,082;-0,67;;;;
1,084;-0,665;;;;
1,086;-0,675;;;;
1,088;-0,685;;;;
1,09;-0,685;;;;
1,092;-0,69;;;;
1,094;-0,705;;;;
1,096;-0,705;;;;
1,098;-0,7;;;;
1,1;-0,715;;;;
1,102;-0,715;;;;
1,104;-0,715;;;;
1,106;-0,725;;;;
1,108;-0,725;;;;
1,11;-0,73;;;;
1,112;-0,735;;;;
1,114;-0,745;;;;
1,116;-0,745;;;;
1,118;-0,75;;;;
1,12;-0,755;;;;
1,122;-0,75;;;;
1,124;-0,755;;;;
1,126;-0,76;;;;
1,128;-0,77;;;;
1,13;-0,77;;;;
1,132;-0,775;;;;
1,134;-0,785;;;;
1,136;-0,785;;;;
1,138;-0,785;;;;
1,14;-0,79;;;;
1,142;-0,795;;;;
1,144;-0,79;;;;
1,146;-0,795;;;;
1,148;-0,805;;;;
1,15;-0,805;;;;
1,152;-0,815;;;;
1,154;-0,82;;;;
1,156;-0,825;;;;
1,158;-0,82;;;;
1,16;-0,82;;;;
1,162;-0,83;;;;
1,164;-0,825;;;;
1,166;-0,83;;;;
1,168;-0,84;;;;
1,17;-0,835;;;;
1,172;-0,845;;;;
1,174;-0,85;;;;
1,176;-0,855;;;;
