Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
0,164;-0,0150000000000001;4,125;0,1254;6,27;
0,166;-0,02;4,175;0,1258;6,29;
0,168;-0,0150000000000001;4,225;0,1206;6,03;
0,17;-0,02;4,275;0,113;5,65000000000001;
0,172;-0,0150000000000001;4,325;0,1034;5,17000000000001;
0,174;-0,00499999999999989;4,375;0,094;4,7;
0,176;-0,0150000000000001;4,425;0,0826;4,13;
0,178;-0,0150000000000001;4,475;0,0740000000000001;3,70000000000001;
0,18;-0,02;4,525;0,0616000000000001;3,08;
0,182;-0,0150000000000001;4,575;0,0524;2,62;
0,184;-0,0249999999999999;4,625;0,0418;2,09;
0,186;-0,02;4,675;0,0328000000000001;1,64000000000001;
0,188;-0,00999999999999979;4,725;0,0234000000000001;1,17;
0,19;-0,02;4,775;0,0152;0,759999999999998;
0,192;-0,0150000000000001;4,825;0,00619999999999989;0,309999999999994;
0,194;-0,0150000000000001;4,875;0,000399999999999991;0,0199999999999996;
0,196;-0,0150000000000001;4,925;-0,00579999999999989;-0,289999999999995;
0,198;-0,00999999999999979;4,975;-0,0101999999999999;-0,509999999999996;
0,2;-0,02;5,025;-0,015;-0,749999999999999;
0,202;-0,0150000000000001;5,075;-0,017;-0,850000000000001;
0,204;-0,0249999999999999;5,125;-0,0204;-1,02;
0,206;-0,0150000000000001;5,175;-0,0224;-1,12;
0,208;-0,00999999999999979;5,225;-0,0244;-1,22;
0,21;-0,0150000000000001;5,275;-0,0250000000000001;-1,25;
0,212;-0,0150000000000001;5,325;-0,0270000000000001;-1,35000000000001;
0,214;-0,00999999999999979;5,375;-0,0252;-1,26;
0,216;-0,00999999999999979;5,425;-0,0270000000000001;-1,35000000000001;
0,218;-0,02;5,475;-0,0266;-1,33;
0,22;-0,0150000000000001;5,525;-0,0274000000000001;-1,37;
0,222;-0,00999999999999979;5,575;-0,0260000000000001;-1,3;
0,224;-0,0249999999999999;5,625;-0,0276000000000001;-1,38;
0,226;-0,0150000000000001;5,675;-0,0262000000000001;-1,31;
0,228;-0,02;5,725;-0,0270000000000001;-1,35000000000001;
0,23;-0,0150000000000001;5,775;-0,0248000000000001;-1,24;
0,232;-0,00999999999999979;5,825;-0,0252;-1,26;
0,234;-0,00999999999999979;5,875;-0,0234;-1,17;
0,236;-0,00999999999999979;5,925;-0,024;-1,2;
0,238;-0,02;5,975;-0,0222;-1,11;
0,24;-0,0150000000000001;6,025;-0,022;-1,1;
0,242;-0,00999999999999979;6,075;-0,0218;-1,09;
0,244;-0,0249999999999999;6,125;-0,0212;-1,06;
0,246;-0,0150000000000001;6,175;-0,0208;-1,04;
0,248;-0,02;6,225;-0,0202;-1,01;
0,25;-0,0150000000000001;6,275;-0,0196;-0,980000000000001;
0,252;-0,02;6,325;-0,0202;-1,01;
0,254;-0,00999999999999979;6,375;-0,0192;-0,960000000000001;
0,256;-0,00999999999999979;6,425;-0,0192;-0,960000000000001;
0,258;-0,02;6,475;-0,0182;-0,909999999999999;
0,26;-0,0150000000000001;6,525;-0,0204;-1,02;
0,262;-0,02;6,575;-0,0178;-0,890000000000001;
0,264;-0,0249999999999999;6,625;-0,0204;-1,02;
0,266;-0,0150000000000001;6,675;-0,0194;-0,970000000000001;
0,268;-0,0150000000000001;6,725;-0,0196;-0,980000000000002;
0,27;-0,0150000000000001;6,775;-0,0188;-0,94;
0,272;-0,02;6,825;-0,0194;-0,97;
0,274;-0,00999999999999979;6,875;-0,0190000000000001;-0,950000000000003;
0,276;-0,00999999999999979;6,925;-0,0196;-0,980000000000001;
0,278;-0,02;6,975;-0,0188;-0,94;
0,28;-0,00999999999999979;7,025;-0,0204;-1,02;
0,282;-0,02;7,075;-0,019;-0,950000000000002;
0,284;-0,02;7,125;-0,0206;-1,03;
0,286;-0,02;7,175;-0,0196;-0,980000000000001;
0,288;-0,0150000000000001;7,225;-0,0198;-0,990000000000002;
0,29;-0,00999999999999979;7,275;-0,0192;-0,960000000000001;
0,292;-0,02;7,325;-0,0198;-0,989999999999999;
0,294;-0,00999999999999979;7,375;-0,0202;-1,01;
0,296;-0,0150000000000001;7,425;-0,0194;-0,970000000000001;
0,298;-0,0150000000000001;7,475;-0,0194;-0,970000000000001;
0,3;-0,00999999999999979;7,525;-0,0200000000000001;-1;
0,302;-0,02;7,575;-0,0188;-0,94;
0,304;-0,02;7,625;-0,02;-1;
0,306;-0,0249999999999999;7,675;-0,0186;-0,930000000000001;
0,308;-0,0150000000000001;7,725;-0,02;-1;
0,31;-0,00999999999999979;7,775;-0,0202;-1,01;
0,312;-0,0150000000000001;7,825;-0,0202;-1,01;
0,314;-0,00499999999999989;7,875;-0,0196;-0,980000000000001;
0,316;-0,0150000000000001;7,925;-0,0202;-1,01;
0,318;-0,00999999999999979;7,975;-0,0188;-0,940000000000001;
0,32;-0,02;8,025;-0,0204;-1,02;
0,322;-0,02;8,075;-0,0184;-0,920000000000001;
0,324;-0,02;8,125;-0,0204;-1,02;
0,326;-0,0249999999999999;8,175;-0,0188000000000001;-0,940000000000003;
0,328;-0,0150000000000001;8,225;-0,0198;-0,990000000000001;
0,33;-0,02;8,275;-0,0192;-0,960000000000001;
0,332;-0,0150000000000001;8,325;-0,0202;-1,01;
0,334;-0,00499999999999989;8,375;-0,0192;-0,960000000000002;
0,336;-0,0150000000000001;8,425;-0,02;-0,999999999999999;
0,338;-0,0150000000000001;8,475;-0,019;-0,95;
0,34;-0,02;8,525;-0,0198;-0,990000000000001;
0,342;-0,0150000000000001;8,575;-0,019;-0,949999999999999;
0,344;-0,02;8,625;-0,0206;-1,03;
0,346;-0,02;8,675;-0,0192;-0,960000000000002;
0,348;-0,0150000000000001;8,725;-0,0198;-0,99;
0,35;-0,0150000000000001;8,775;-0,0196;-0,980000000000001;
0,352;-0,0150000000000001;8,825;-0,0198;-0,990000000000001;
0,354;-0,00999999999999979;8,875;-0,0192;-0,959999999999999;
0,356;-0,0150000000000001;8,925;-0,02;-0,999999999999999;
0,358;-0,00999999999999979;8,975;-0,0188000000000001;-0,940000000000003;
0,36;-0,02;9,025;-0,02;-1;
0,362;-0,0150000000000001;9,075;-0,02;-1;
0,364;-0,0300000000000002;9,125;-0,0204;-1,02;
0,366;-0,02;9,175;-0,0194;-0,970000000000001;
0,368;-0,00999999999999979;9,225;-0,0208;-1,04;
0,37;-0,02;9,275;-0,0188;-0,940000000000001;
0,372;-0,0150000000000001;9,325;-0,0194;-0,970000000000001;
0,374;-0,00999999999999979;9,375;-0,0202;-1,01;
0,376;-0,00999999999999979;9,425;-0,0196;-0,980000000000002;
0,378;-0,0150000000000001;9,475;-0,0198;-0,99;
0,38;-0,02;9,525;-0,0196;-0,980000000000001;
0,382;-0,0150000000000001;9,575;-0,02;-1;
0,384;-0,0249999999999999;9,625;-0,0202;-1,01;
0,386;-0,02;9,675;-0,0184;-0,920000000000002;
0,388;-0,02;9,725;-0,0204;-1,02;
0,39;-0,0150000000000001;9,775;-0,0196;-0,98;
0,392;-0,00999999999999979;9,825;-0,0202;-1,01;
0,394;-0,0150000000000001;9,875;-0,019;-0,95;
0,396;-0,00999999999999979;9,925;-0,0204;-1,02;
0,398;-0,02;9,975;-0,0196;-0,980000000000002;
0,4;-0,0150000000000001;10,025;-0,0194;-0,97;
0,402;-0,00999999999999979;10,075;-0,0196;-0,98;
0,404;-0,0249999999999999;10,125;-0,0194;-0,97;
0,406;-0,0150000000000001;10,175;-0,0176;-0,88;
0,408;-0,02;10,225;-0,0188000000000001;-0,940000000000004;
0,41;-0,0150000000000001;10,275;-0,0174;-0,87;
0,412;-0,02;10,325;-0,0186;-0,93;
0,414;-0,00999999999999979;10,375;-0,0172;-0,860000000000002;
0,416;-0,00999999999999979;10,425;-0,0186;-0,930000000000001;
0,418;-0,02;10,475;-0,0182;-0,910000000000002;
0,42;-0,0150000000000001;10,525;-0,0182;-0,91;
0,422;-0,02;10,575;-0,0182;-0,910000000000001;
0,424;-0,0249999999999999;10,625;-0,0186;-0,930000000000001;
0,426;-0,0150000000000001;;;;
0,428;-0,02;;;;
0,43;-0,0150000000000001;;;;
0,432;-0,02;;;;
0,434;-0,00999999999999979;;;;
0,436;-0,0150000000000001;;;;
0,438;-0,02;;;;
0,44;-0,00999999999999979;;;;
0,442;-0,02;;;;
0,444;-0,02;;;;
0,446;-0,02;;;;
0,448;-0,02;;;;
0,45;-0,00999999999999979;;;;
0,452;-0,02;;;;
0,454;-0,00499999999999989;;;;
0,456;-0,0150000000000001;;;;
0,458;-0,0150000000000001;;;;
0,46;-0,02;;;;
0,462;-0,02;;;;
0,464;-0,02;;;;
0,466;-0,02;;;;
0,468;-0,0150000000000001;;;;
0,47;-0,0150000000000001;;;;
0,472;-0,0150000000000001;;;;
0,474;-0,00499999999999989;;;;
0,476;-0,0150000000000001;;;;
0,478;-0,00999999999999979;;;;
0,48;-0,02;;;;
0,482;-0,0150000000000001;;;;
0,484;-0,0249999999999999;;;;
0,486;-0,02;;;;
0,488;-0,00999999999999979;;;;
0,49;-0,02;;;;
0,492;-0,0150000000000001;;;;
0,494;-0,00999999999999979;;;;
0,496;-0,0150000000000001;;;;
0,498;-0,00999999999999979;;;;
0,5;-0,02;;;;
0,502;-0,0150000000000001;;;;
0,504;-0,0249999999999999;;;;
0,506;-0,0150000000000001;;;;
0,508;-0,02;;;;
0,51;-0,0150000000000001;;;;
0,512;-0,00999999999999979;;;;
0,514;-0,0150000000000001;;;;
0,516;-0,00999999999999979;;;;
0,518;-0,02;;;;
0,52;-0,0150000000000001;;;;
0,522;-0,00999999999999979;;;;
0,524;-0,0249999999999999;;;;
0,526;-0,0150000000000001;;;;
0,528;-0,02;;;;
0,53;-0,0150000000000001;;;;
0,532;-0,02;;;;
0,534;-0,00999999999999979;;;;
0,536;-0,00999999999999979;;;;
0,538;-0,02;;;;
0,54;-0,0150000000000001;;;;
0,542;-0,02;;;;
0,544;-0,0249999999999999;;;;
0,546;-0,00999999999999979;;;;
0,548;-0,0150000000000001;;;;
0,55;-0,0150000000000001;;;;
0,552;-0,0150000000000001;;;;
0,554;-0,00999999999999979;;;;
0,556;-0,00499999999999989;;;;
0,558;-0,0150000000000001;;;;
0,56;-0,00999999999999979;;;;
0,562;-0,02;;;;
0,564;-0,02;;;;
0,566;-0,02;;;;
0,568;-0,0150000000000001;;;;
0,57;-0,00999999999999979;;;;
0,572;-0,0150000000000001;;;;
0,574;-0,00499999999999989;;;;
0,576;-0,0150000000000001;;;;
0,578;-0,0150000000000001;;;;
0,58;-0,00999999999999979;;;;
0,582;-0,0150000000000001;;;;
0,584;-0,02;;;;
0,586;-0,02;;;;
0,588;-0,0150000000000001;;;;
0,59;-0,0150000000000001;;;;
0,592;-0,0150000000000001;;;;
0,594;-0,00499999999999989;;;;
0,596;-0,0150000000000001;;;;
0,598;-0,0150000000000001;;;;
0,6;-0,02;;;;
0,602;-0,02;;;;
0,604;-0,02;;;;
0,606;-0,02;;;;
0,608;-0,0150000000000001;;;;
0,61;-0,02;;;;
0,612;-0,0150000000000001;;;;
0,614;-0,00499999999999989;;;;
0,616;-0,0150000000000001;;;;
0,618;-0,0150000000000001;;;;
0,62;-0,02;;;;
0,622;-0,0150000000000001;;;;
0,624;-0,0249999999999999;;;;
0,626;-0,02;;;;
0,628;-0,00999999999999979;;;;
0,63;-0,02;;;;
0,632;-0,0150000000000001;;;;
0,634;-0,00999999999999979;;;;
0,636;-0,0150000000000001;;;;
0,638;-0,00999999999999979;;;;
0,64;-0,02;;;;
0,642;-0,0150000000000001;;;;
0,644;-0,0300000000000002;;;;
0,646;-0,02;;;;
0,648;-0,00999999999999979;;;;
0,65;-0,0150000000000001;;;;
0,652;-0,0150000000000001;;;;
0,654;-0,00999999999999979;;;;
0,656;-0,00999999999999979;;;;
0,658;-0,02;;;;
0,66;-0,0150000000000001;;;;
0,662;-0,0150000000000001;;;;
0,664;-0,0249999999999999;;;;
0,666;-0,0150000000000001;;;;
0,668;-0,02;;;;
0,67;-0,0150000000000001;;;;
0,672;-0,00999999999999979;;;;
0,674;-0,00999999999999979;;;;
0,676;-0,00999999999999979;;;;
0,678;-0,02;;;;
0,68;-0,0150000000000001;;;;
0,682;-0,00499999999999989;;;;
0,684;-0,0249999999999999;;;;
0,686;-0,0150000000000001;;;;
0,688;-0,02;;;;
0,69;-0,0150000000000001;;;;
0,692;-0,02;;;;
0,694;-0,00999999999999979;;;;
0,696;-0,00999999999999979;;;;
0,698;-0,02;;;;
0,7;-0,0150000000000001;;;;
0,702;-0,02;;;;
0,704;-0,0249999999999999;;;;
0,706;-0,0150000000000001;;;;
0,708;-0,0150000000000001;;;;
0,71;-0,0150000000000001;;;;
0,712;-0,02;;;;
0,714;-0,00999999999999979;;;;
0,716;-0,00999999999999979;;;;
0,718;-0,02;;;;
0,72;-0,0150000000000001;;;;
0,722;-0,02;;;;
0,724;-0,02;;;;
0,726;-0,0249999999999999;;;;
0,728;-0,0150000000000001;;;;
0,73;-0,00999999999999979;;;;
0,732;-0,0150000000000001;;;;
0,734;-0,00499999999999989;;;;
0,736;-0,02;;;;
0,738;-0,0150000000000001;;;;
0,74;-0,0150000000000001;;;;
0,742;-0,02;;;;
0,744;-0,02;;;;
0,746;-0,0249999999999999;;;;
0,748;-0,0150000000000001;;;;
0,75;-0,02;;;;
0,752;-0,0150000000000001;;;;
0,754;-0,00499999999999989;;;;
0,756;-0,02;;;;
0,758;-0,0150000000000001;;;;
0,76;-0,02;;;;
0,762;-0,0150000000000001;;;;
0,764;-0,0150000000000001;;;;
0,766;-0,02;;;;
0,768;-0,00999999999999979;;;;
0,77;-0,02;;;;
0,772;-0,0150000000000001;;;;
0,774;0;;;;
0,776;-0,0150000000000001;;;;
0,778;-0,0150000000000001;;;;
0,78;-0,02;;;;
0,782;-0,0150000000000001;;;;
0,784;-0,0249999999999999;;;;
0,786;-0,02;;;;
0,788;-0,0150000000000001;;;;
0,79;-0,02;;;;
0,792;-0,00999999999999979;;;;
0,794;-0,0150000000000001;;;;
0,796;-0,0150000000000001;;;;
0,798;-0,00999999999999979;;;;
0,8;-0,02;;;;
0,802;-0,0150000000000001;;;;
0,804;-0,0249999999999999;;;;
0,806;-0,02;;;;
0,808;-0,02;;;;
0,81;-0,0150000000000001;;;;
0,812;-0,00999999999999979;;;;
0,814;-0,0150000000000001;;;;
0,816;-0,00999999999999979;;;;
0,818;-0,02;;;;
0,82;-0,02;;;;
0,822;-0,00999999999999979;;;;
0,824;-0,0249999999999999;;;;
0,826;-0,0150000000000001;;;;
0,828;-0,0150000000000001;;;;
0,83;-0,0150000000000001;;;;
0,832;-0,02;;;;
0,834;-0,00999999999999979;;;;
0,836;-0,00999999999999979;;;;
0,838;-0,0150000000000001;;;;
0,84;-0,0150000000000001;;;;
0,842;-0,02;;;;
0,844;-0,02;;;;
0,846;-0,0150000000000001;;;;
0,848;-0,0150000000000001;;;;
0,85;-0,0150000000000001;;;;
0,852;-0,02;;;;
0,854;-0,00999999999999979;;;;
0,856;-0,00999999999999979;;;;
0,858;-0,0150000000000001;;;;
0,86;-0,0150000000000001;;;;
0,862;-0,02;;;;
0,864;-0,02;;;;
0,866;-0,02;;;;
0,868;-0,02;;;;
0,87;-0,00999999999999979;;;;
0,872;-0,02;;;;
0,874;-0,00999999999999979;;;;
0,876;-0,02;;;;
0,878;-0,0150000000000001;;;;
0,88;-0,00999999999999979;;;;
0,882;-0,02;;;;
0,884;-0,0150000000000001;;;;
0,886;-0,0249999999999999;;;;
0,888;-0,0150000000000001;;;;
0,89;-0,0150000000000001;;;;
0,892;-0,0150000000000001;;;;
0,894;-0,00499999999999989;;;;
0,896;-0,0150000000000001;;;;
0,898;-0,0150000000000001;;;;
0,9;-0,02;;;;
0,902;-0,02;;;;
0,904;-0,0150000000000001;;;;
0,906;-0,02;;;;
0,908;-0,0150000000000001;;;;
0,91;-0,02;;;;
0,912;-0,0150000000000001;;;;
0,914;-0,00499999999999989;;;;
0,916;-0,0150000000000001;;;;
0,918;-0,0150000000000001;;;;
0,92;-0,02;;;;
0,922;-0,0150000000000001;;;;
0,924;-0,0249999999999999;;;;
0,926;-0,02;;;;
0,928;-0,00999999999999979;;;;
0,93;-0,02;;;;
0,932;-0,00999999999999979;;;;
0,934;-0,00999999999999979;;;;
0,936;-0,0150000000000001;;;;
0,938;-0,00999999999999979;;;;
0,94;-0,02;;;;
0,942;-0,0150000000000001;;;;
0,944;-0,0249999999999999;;;;
0,946;-0,02;;;;
0,948;-0,00999999999999979;;;;
0,95;-0,0150000000000001;;;;
0,952;-0,0150000000000001;;;;
0,954;-0,00999999999999979;;;;
0,956;-0,00999999999999979;;;;
0,958;-0,0150000000000001;;;;
0,96;-0,02;;;;
0,962;-0,0150000000000001;;;;
0,964;-0,0249999999999999;;;;
0,966;-0,0150000000000001;;;;
0,968;-0,02;;;;
0,97;-0,0150000000000001;;;;
0,972;-0,00999999999999979;;;;
0,974;-0,00999999999999979;;;;
0,976;-0,00999999999999979;;;;
0,978;-0,02;;;;
0,98;-0,0150000000000001;;;;
0,982;-0,00999999999999979;;;;
0,984;-0,0249999999999999;;;;
0,986;-0,0150000000000001;;;;
0,988;-0,02;;;;
0,99;-0,0150000000000001;;;;
0,992;-0,02;;;;
0,994;-0,00999999999999979;;;;
0,996;-0,00999999999999979;;;;
0,998;-0,02;;;;
1;-0,0150000000000001;;;;
1,002;-0,0249999999999999;;;;
1,004;-0,0249999999999999;;;;
1,006;-0,0150000000000001;;;;
1,008;-0,02;;;;
1,01;-0,0150000000000001;;;;
1,012;-0,02;;;;
1,014;-0,00999999999999979;;;;
1,016;-0,00999999999999979;;;;
1,018;-0,02;;;;
1,02;-0,00999999999999979;;;;
1,022;-0,02;;;;
1,024;-0,02;;;;
1,026;-0,0249999999999999;;;;
1,028;-0,02;;;;
1,03;-0,0150000000000001;;;;
1,032;-0,02;;;;
1,034;-0,00999999999999979;;;;
1,036;-0,02;;;;
1,038;-0,0150000000000001;;;;
1,04;-0,00999999999999979;;;;
1,042;-0,02;;;;
1,044;-0,02;;;;
1,046;-0,02;;;;
1,048;-0,0150000000000001;;;;
1,05;-0,00999999999999979;;;;
1,052;-0,0150000000000001;;;;
1,054;-0,00499999999999989;;;;
1,056;-0,0150000000000001;;;;
1,058;-0,00999999999999979;;;;
1,06;-0,0150000000000001;;;;
1,062;-0,0150000000000001;;;;
1,064;-0,0150000000000001;;;;
1,066;-0,0150000000000001;;;;
1,068;-0,00999999999999979;;;;
1,07;-0,0150000000000001;;;;
1,072;-0,00999999999999979;;;;
1,074;0,00499999999999989;;;;
1,076;-0,00499999999999989;;;;
1,078;-0,00499999999999989;;;;
1,08;-0,00999999999999979;;;;
1,082;-0,00499999999999989;;;;
1,084;-0,0150000000000001;;;;
1,086;-0,00999999999999979;;;;
1,088;0;;;;
1,09;-0,00499999999999989;;;;
1,092;0;;;;
1,094;0;;;;
1,096;0;;;;
1,098;0,00499999999999989;;;;
1,1;0;;;;
1,102;0,00499999999999989;;;;
1,104;-0,00999999999999979;;;;
1,106;0;;;;
1,108;0;;;;
1,11;0;;;;
1,112;0,00499999999999989;;;;
1,114;0,00499999999999989;;;;
1,116;0,00999999999999979;;;;
1,118;0;;;;
1,12;0,00499999999999989;;;;
1,122;0,00999999999999979;;;;
1,124;0;;;;
1,126;0,00499999999999989;;;;
1,128;0,00499999999999989;;;;
1,13;0,00999999999999979;;;;
1,132;0,00499999999999989;;;;
1,134;0,00999999999999979;;;;
1,136;0,0150000000000001;;;;
1,138;0,00499999999999989;;;;
1,14;0,00999999999999979;;;;
1,142;0,00499999999999989;;;;
1,144;0;;;;
1,146;0,00999999999999979;;;;
1,148;0,00499999999999989;;;;
1,15;0,00999999999999979;;;;
1,152;0,00499999999999989;;;;
1,154;0,0150000000000001;;;;
1,156;0,00999999999999979;;;;
1,158;0,00499999999999989;;;;
1,16;0,00999999999999979;;;;
1,162;0,00499999999999989;;;;
1,164;0,00499999999999989;;;;
1,166;0;;;;
1,168;0,00499999999999989;;;;
1,17;0,00999999999999979;;;;
1,172;0,00999999999999979;;;;
1,174;0,0150000000000001;;;;
1,176;0,00999999999999979;;;;
1,178;0,00999999999999979;;;;
1,18;0,0150000000000001;;;;
1,182;0,00499999999999989;;;;
1,184;0,00499999999999989;;;;
1,186;0;;;;
1,188;0,00999999999999979;;;;
1,19;0,00499999999999989;;;;
1,192;0,00499999999999989;;;;
1,194;0,02;;;;
1,196;0,00999999999999979;;;;
1,198;0,00999999999999979;;;;
1,2;0,00499999999999989;;;;
1,202;0,00499999999999989;;;;
1,204;0,00499999999999989;;;;
1,206;0;;;;
1,208;0,00999999999999979;;;;
1,21;0;;;;
1,212;0,00499999999999989;;;;
1,214;0,0150000000000001;;;;
1,216;0,00499999999999989;;;;
1,218;0,00999999999999979;;;;
1,22;0;;;;
1,222;0,00499999999999989;;;;
1,224;-0,00999999999999979;;;;
1,226;0;;;;
1,228;0,00499999999999989;;;;
1,23;0;;;;
1,232;0,00499999999999989;;;;
1,234;0,00499999999999989;;;;
1,236;0,00499999999999989;;;;
1,238;0,00499999999999989;;;;
1,24;0;;;;
1,242;0,00499999999999989;;;;
1,244;-0,00999999999999979;;;;
1,246;0;;;;
1,248;-0,00499999999999989;;;;
1,25;0;;;;
1,252;0,00499999999999989;;;;
1,254;0,00499999999999989;;;;
1,256;0,00499999999999989;;;;
1,258;-0,00499999999999989;;;;
1,26;0;;;;
1,262;0,00499999999999989;;;;
1,264;-0,00999999999999979;;;;
1,266;0;;;;
1,268;-0,00499999999999989;;;;
1,27;0;;;;
1,272;0,00499999999999989;;;;
1,274;0,00499999999999989;;;;
1,276;0,00499999999999989;;;;
1,278;-0,00499999999999989;;;;
1,28;0;;;;
1,282;-0,00999999999999979;;;;
1,284;-0,00999999999999979;;;;
1,286;0;;;;
1,288;-0,00999999999999979;;;;
1,29;-0,00499999999999989;;;;
1,292;-0,00499999999999989;;;;
1,294;0;;;;
1,296;0,00499999999999989;;;;
1,298;-0,00499999999999989;;;;
1,3;-0,00499999999999989;;;;
1,302;-0,00499999999999989;;;;
1,304;-0,00999999999999979;;;;
1,306;0;;;;
1,308;-0,00499999999999989;;;;
1,31;0;;;;
1,312;-0,00499999999999989;;;;
1,314;0;;;;
1,316;-0,00999999999999979;;;;
1,318;-0,00999999999999979;;;;
1,32;0;;;;
1,322;-0,00999999999999979;;;;
1,324;-0,00999999999999979;;;;
1,326;-0,0150000000000001;;;;
1,328;-0,00999999999999979;;;;
1,33;0;;;;
1,332;-0,00999999999999979;;;;
1,334;0;;;;
1,336;-0,00999999999999979;;;;
1,338;-0,00499999999999989;;;;
1,34;-0,00999999999999979;;;;
1,342;-0,00999999999999979;;;;
1,344;-0,00999999999999979;;;;
