Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
3,864;0,89;;;;
3,866;0,895;;;;
3,868;0,89;;;;
3,87;0,895;;;;
3,872;0,91;;;;
3,874;0,905;;;;
3,876;0,915;;;;
3,878;0,91;;;;
3,88;0,925;;;;
3,882;0,935000000000001;;;;
3,884;0,92;;;;
3,886;0,93;;;;
3,888;0,92;;;;
3,89;0,93;;;;
3,892;0,93;;;;
3,894;0,935000000000001;;;;
3,896;0,945;;;;
3,898;0,94;;;;
3,9;0,955;;;;
3,902;0,945;;;;
3,904;0,95;;;;
3,906;0,945;;;;
3,908;0,95;;;;
3,91;0,96;;;;
3,912;0,955;;;;
3,914;0,965;;;;
3,916;0,96;;;;
3,918;0,97;;;;
3,92;0,97;;;;
3,922;0,97;;;;
3,924;0,98;;;;
3,926;0,97;;;;
3,928;0,975;;;;
3,93;0,97;;;;
3,932;0,98;;;;
3,934;0,995;;;;
3,936;0,985;;;;
3,938;0,995;;;;
3,94;0,99;;;;
3,942;0,995;;;;
3,944;0,985;;;;
3,946;0,99;;;;
3,948;1;;;;
3,95;0,99;;;;
3,952;1;;;;
3,954;0,995;;;;
3,956;1,005;;;;
3,958;1,005;;;;
3,96;1,01;;;;
3,962;1,015;;;;
3,964;1;;;;
3,966;1,015;;;;
3,968;1;;;;
3,97;1,005;;;;
3,972;1,005;;;;
3,974;1,01;;;;
3,976;1,02;;;;
3,978;1,02;;;;
3,98;1,025;;;;
3,982;1,015;;;;
3,984;1,015;;;;
3,986;1,025;;;;
3,988;1,01;;;;
3,99;1,02;;;;
3,992;1,015;;;;
3,994;1,025;;;;
3,996;1,015;;;;
3,998;1,025;;;;
4;1,035;;;;
4,002;1,025;;;;
4,004;1,025;;;;
4,006;1,02;;;;
4,008;1,02;;;;
4,01;1,015;;;;
4,012;1,025;;;;
4,014;1,03;;;;
4,016;1,025;;;;
4,018;1,035;;;;
4,02;1,025;;;;
4,022;1,025;;;;
4,024;1,035;;;;
4,026;1,025;;;;
4,028;1,025;;;;
4,03;1,02;;;;
4,032;1,03;;;;
4,034;1,025;;;;
4,036;1,025;;;;
4,038;1,04;;;;
4,04;1,025;;;;
4,042;1,03;;;;
4,044;1,02;;;;
4,046;1,025;;;;
4,048;1,025;;;;
4,05;1,02;;;;
4,052;1,03;;;;
4,054;1,025;;;;
4,056;1,03;;;;
4,058;1,03;;;;
4,06;1,03;;;;
4,062;1,03;;;;
4,064;1,02;;;;
4,066;1,025;;;;
4,068;1,01;;;;
4,07;1,02;;;;
4,072;1,01;;;;
4,074;1,02;;;;
4,076;1,025;;;;
4,078;1,02;;;;
4,08;1,025;;;;
4,082;1,01;;;;
4,084;1,015;;;;
4,086;1,02;;;;
4,088;1,005;;;;
4,09;1,01;;;;
4,092;1,005;;;;
4,094;1,01;;;;
4,096;1,005;;;;
4,098;1,015;;;;
4,1;1,015;;;;
4,102;1;;;;
4,104;1,005;;;;
4,106;0,995;;;;
4,108;0,99;;;;
4,11;0,985;;;;
4,112;0,99;;;;
4,114;1;;;;
4,116;0,99;;;;
4,118;1;;;;
4,12;0,99;;;;
4,122;0,985;;;;
4,124;0,995;;;;
4,126;0,98;;;;
4,128;0,98;;;;
4,13;0,97;;;;
4,132;0,98;;;;
4,134;0,97;;;;
4,136;0,975;;;;
4,138;0,985;;;;
4,14;0,97;;;;
4,142;0,97;;;;
4,144;0,96;;;;
4,146;0,96;;;;
4,148;0,95;;;;
4,15;0,95;;;;
4,152;0,96;;;;
4,154;0,95;;;;
4,156;0,955;;;;
4,158;0,95;;;;
4,16;0,95;;;;
4,162;0,955;;;;
4,164;0,935000000000001;;;;
4,166;0,94;;;;
4,168;0,925;;;;
4,17;0,93;;;;
4,172;0,92;;;;
4,174;0,93;;;;
4,176;0,93;;;;
4,178;0,925;;;;
4,18;0,925;;;;
4,182;0,915;;;;
4,184;0,915;;;;
4,186;0,905;;;;
4,188;0,9;;;;
4,19;0,905;;;;
4,192;0,895;;;;
4,194;0,9;;;;
4,196;0,89;;;;
4,198;0,895;;;;
4,2;0,905;;;;
4,202;0,885;;;;
4,204;0,89;;;;
4,206;0,87;;;;
4,208;0,87;;;;
4,21;0,865;;;;
4,212;0,865;;;;
4,214;0,875;;;;
4,216;0,86;;;;
4,218;0,87;;;;
4,22;0,855;;;;
4,222;0,855;;;;
4,224;0,84;;;;
4,226;0,845;;;;
4,228;0,84;;;;
4,23;0,83;;;;
4,232;0,835;;;;
4,234;0,825;;;;
4,236;0,83;;;;
4,238;0,83;;;;
4,24;0,825;;;;
4,242;0,82;;;;
4,244;0,805;;;;
4,246;0,805;;;;
4,248;0,795;;;;
4,25;0,795;;;;
4,252;0,8;;;;
4,254;0,79;;;;
4,256;0,79;;;;
4,258;0,785;;;;
4,26;0,79;;;;
4,262;0,775;;;;
4,264;0,77;;;;
4,266;0,775;;;;
4,268;0,75;;;;
4,27;0,755;;;;
4,272;0,75;;;;
4,274;0,75;;;;
4,276;0,74;;;;
4,278;0,745;;;;
4,28;0,745;;;;
4,282;0,73;;;;
4,284;0,73;;;;
4,286;0,72;;;;
4,288;0,715;;;;
4,29;0,71;;;;
4,292;0,705;;;;
4,294;0,71;;;;
4,296;0,7;;;;
4,298;0,705;;;;
4,3;0,69;;;;
4,302;0,69;;;;
4,304;0,69;;;;
4,306;0,675;;;;
4,308;0,67;;;;
4,31;0,66;;;;
4,312;0,665;;;;
4,314;0,655;;;;
4,316;0,655;;;;
4,318;0,66;;;;
4,32;0,645;;;;
4,322;0,645;;;;
4,324;0,63;;;;
4,326;0,63;;;;
4,328;0,62;;;;
4,33;0,615;;;;
4,332;0,615;;;;
4,334;0,605;;;;
4,336;0,61;;;;
4,338;0,605;;;;
4,34;0,6;;;;
4,342;0,6;;;;
4,344;0,585;;;;
4,346;0,58;;;;
4,348;0,565;;;;
4,35;0,57;;;;
4,352;0,555;;;;
4,354;0,56;;;;
4,356;0,56;;;;
4,358;0,55;;;;
4,36;0,55;;;;
4,362;0,535;;;;
4,364;0,535;;;;
4,366;0,535;;;;
4,368;0,515;;;;
4,37;0,515;;;;
4,372;0,51;;;;
4,374;0,51;;;;
4,376;0,5;;;;
4,378;0,505;;;;
4,38;0,505;;;;
4,382;0,485;;;;
4,384;0,485;;;;
4,386;0,47;;;;
4,388;0,465;;;;
4,39;0,455;;;;
4,392;0,455;;;;
4,394;0,46;;;;
4,396;0,45;;;;
4,398;0,45;;;;
4,4;0,44;;;;
4,402;0,435;;;;
4,404;0,435;;;;
4,406;0,42;;;;
4,408;0,415;;;;
4,41;0,4;;;;
4,412;0,405;;;;
4,414;0,395;;;;
4,416;0,395;;;;
4,418;0,4;;;;
4,42;0,385;;;;
4,422;0,38;;;;
4,424;0,37;;;;
4,426;0,37;;;;
4,428;0,35;;;;
4,43;0,345;;;;
4,432;0,35;;;;
4,434;0,34;;;;
4,436;0,34;;;;
4,438;0,33;;;;
4,44;0,33;;;;
4,442;0,33;;;;
4,444;0,310000000000001;;;;
4,446;0,315;;;;
4,448;0,295;;;;
4,45;0,29;;;;
4,452;0,285;;;;
4,454;0,285;;;;
4,456;0,285;;;;
4,458;0,275;;;;
4,46;0,275;;;;
4,462;0,26;;;;
4,464;0,255;;;;
4,466;0,25;;;;
4,468;0,235;;;;
4,47;0,235;;;;
4,472;0,225;;;;
4,474;0,23;;;;
4,476;0,22;;;;
4,478;0,22;;;;
4,48;0,225;;;;
4,482;0,2;;;;
4,484;0,2;;;;
4,486;0,19;;;;
4,488;0,18;;;;
4,49;0,17;;;;
4,492;0,17;;;;
4,494;0,17;;;;
4,496;0,16;;;;
4,498;0,16;;;;
4,5;0,155;;;;
4,502;0,145;;;;
4,504;0,14;;;;
4,506;0,13;;;;
4,508;0,125;;;;
4,51;0,11;;;;
4,512;0,11;;;;
4,514;0,105;;;;
4,516;0,1;;;;
4,518;0,105;;;;
4,52;0,0899999999999999;;;;
4,522;0,085;;;;
4,524;0,0700000000000003;;;;
4,526;0,0700000000000003;;;;
4,528;0,0550000000000002;;;;
4,53;0,0499999999999998;;;;
4,532;0,0550000000000002;;;;
4,534;0,0449999999999999;;;;
4,536;0,0449999999999999;;;;
4,538;0,0350000000000001;;;;
4,54;0,0350000000000001;;;;
4,542;0,0350000000000001;;;;
4,544;0,0150000000000001;;;;
4,546;0,0150000000000001;;;;
4,548;-0,00499999999999989;;;;
4,55;-0,00999999999999979;;;;
4,552;-0,00999999999999979;;;;
4,554;-0,0150000000000001;;;;
4,556;-0,00999999999999979;;;;
4,558;-0,0249999999999999;;;;
4,56;-0,0249999999999999;;;;
4,562;-0,0350000000000001;;;;
4,564;-0,04;;;;
4,566;-0,0550000000000002;;;;
4,568;-0,0600000000000001;;;;
4,57;-0,0649999999999999;;;;
4,572;-0,0750000000000002;;;;
4,574;-0,0700000000000003;;;;
4,576;-0,085;;;;
4,578;-0,0800000000000001;;;;
4,58;-0,0899999999999999;;;;
4,582;-0,1;;;;
4,584;-0,1;;;;
4,586;-0,11;;;;
4,588;-0,115;;;;
4,59;-0,13;;;;
4,592;-0,125;;;;
4,594;-0,135;;;;
4,596;-0,14;;;;
4,598;-0,135;;;;
4,6;-0,145;;;;
4,602;-0,155;;;;
4,604;-0,165;;;;
4,606;-0,165;;;;
4,608;-0,18;;;;
4,61;-0,185;;;;
4,612;-0,185;;;;
4,614;-0,195;;;;
4,616;-0,195;;;;
4,618;-0,2;;;;
4,62;-0,205;;;;
4,622;-0,205;;;;
4,624;-0,22;;;;
4,626;-0,225;;;;
4,628;-0,24;;;;
4,63;-0,24;;;;
4,632;-0,25;;;;
4,634;-0,25;;;;
4,636;-0,25;;;;
4,638;-0,255;;;;
4,64;-0,26;;;;
4,642;-0,27;;;;
4,644;-0,275;;;;
4,646;-0,285;;;;
4,648;-0,295;;;;
4,65;-0,295;;;;
4,652;-0,305;;;;
4,654;-0,305;;;;
4,656;-0,315;;;;
4,658;-0,31;;;;
4,66;-0,32;;;;
4,662;-0,33;;;;
4,664;-0,33;;;;
4,666;-0,345;;;;
4,668;-0,35;;;;
4,67;-0,355;;;;
4,672;-0,355;;;;
4,674;-0,35;;;;
4,676;-0,365;;;;
4,678;-0,365;;;;
4,68;-0,375;;;;
4,682;-0,38;;;;
4,684;-0,395;;;;
4,686;-0,395;;;;
4,688;-0,4;;;;
4,69;-0,41;;;;
4,692;-0,41;;;;
4,694;-0,415;;;;
4,696;-0,42;;;;
4,698;-0,42;;;;
4,7;-0,425;;;;
4,702;-0,43;;;;
4,704;-0,445;;;;
4,706;-0,445;;;;
4,708;-0,46;;;;
4,71;-0,46;;;;
4,712;-0,455;;;;
4,714;-0,465;;;;
4,716;-0,465;;;;
4,718;-0,47;;;;
4,72;-0,475;;;;
4,722;-0,485;;;;
4,724;-0,49;;;;
4,726;-0,49;;;;
4,728;-0,505;;;;
4,73;-0,51;;;;
4,732;-0,515;;;;
4,734;-0,51;;;;
4,736;-0,52;;;;
4,738;-0,52;;;;
4,74;-0,52;;;;
4,742;-0,535;;;;
4,744;-0,54;;;;
4,746;-0,545;;;;
4,748;-0,555;;;;
4,75;-0,555;;;;
4,752;-0,56;;;;
4,754;-0,555;;;;
4,756;-0,57;;;;
4,758;-0,565;;;;
4,76;-0,575;;;;
4,762;-0,58;;;;
4,764;-0,58;;;;
4,766;-0,59;;;;
4,768;-0,595;;;;
4,77;-0,605;;;;
4,772;-0,605;;;;
4,774;-0,605;;;;
4,776;-0,61;;;;
4,778;-0,61;;;;
4,78;-0,62;;;;
4,782;-0,625;;;;
4,784;-0,63;;;;
4,786;-0,63;;;;
4,788;-0,64;;;;
4,79;-0,65;;;;
4,792;-0,645;;;;
4,794;-0,65;;;;
4,796;-0,65;;;;
4,798;-0,655;;;;
4,8;-0,66;;;;
4,802;-0,665;;;;
4,804;-0,67;;;;
4,806;-0,67;;;;
4,808;-0,685;;;;
4,81;-0,685;;;;
4,812;-0,68;;;;
4,814;-0,69;;;;
4,816;-0,69;;;;
4,818;-0,695;;;;
4,82;-0,695;;;;
4,822;-0,705;;;;
4,824;-0,705;;;;
4,826;-0,71;;;;
4,828;-0,725;;;;
4,83;-0,72;;;;
4,832;-0,725;;;;
4,834;-0,725;;;;
4,836;-0,73;;;;
4,838;-0,73;;;;
4,84;-0,73;;;;
4,842;-0,74;;;;
4,844;-0,74;;;;
4,846;-0,75;;;;
4,848;-0,755;;;;
4,85;-0,75;;;;
4,852;-0,755;;;;
4,854;-0,755;;;;
4,856;-0,765;;;;
4,858;-0,755;;;;
4,86;-0,765;;;;
4,862;-0,77;;;;
4,864;-0,77;;;;
4,866;-0,78;;;;
4,868;-0,785;;;;
4,87;-0,79;;;;
4,872;-0,785;;;;
4,874;-0,785;;;;
4,876;-0,79;;;;
4,878;-0,785;;;;
4,88;-0,795;;;;
4,882;-0,795;;;;
4,884;-0,805;;;;
4,886;-0,805;;;;
4,888;-0,81;;;;
4,89;-0,815;;;;
4,892;-0,81;;;;
4,894;-0,815;;;;
4,896;-0,815;;;;
4,898;-0,815;;;;
4,9;-0,815;;;;
4,902;-0,82;;;;
4,904;-0,83;;;;
4,906;-0,83;;;;
4,908;-0,84;;;;
4,91;-0,835;;;;
4,912;-0,84;;;;
4,914;-0,84;;;;
4,916;-0,835;;;;
4,918;-0,84;;;;
4,92;-0,84;;;;
4,922;-0,85;;;;
4,924;-0,85;;;;
4,926;-0,845;;;;
4,928;-0,86;;;;
4,93;-0,855;;;;
4,932;-0,855;;;;
4,934;-0,855;;;;
4,936;-0,86;;;;
4,938;-0,855;;;;
4,94;-0,855;;;;
4,942;-0,865;;;;
4,944;-0,865;;;;
4,946;-0,87;;;;
4,948;-0,875;;;;
4,95;-0,88;;;;
4,952;-0,875;;;;
4,954;-0,87;;;;
4,956;-0,875;;;;
4,958;-0,87;;;;
4,96;-0,875;;;;
4,962;-0,88;;;;
4,964;-0,885;;;;
4,966;-0,885;;;;
4,968;-0,885;;;;
4,97;-0,89;;;;
4,972;-0,885;;;;
4,974;-0,89;;;;
4,976;-0,885;;;;
4,978;-0,88;;;;
4,98;-0,885;;;;
4,982;-0,885;;;;
4,984;-0,89;;;;
4,986;-0,89;;;;
4,988;-0,9;;;;
4,99;-0,895;;;;
4,992;-0,89;;;;
4,994;-0,895;;;;
4,996;-0,89;;;;
4,998;-0,895;;;;
5;-0,89;;;;
5,002;-0,895;;;;
5,004;-0,895;;;;
5,006;-0,895;;;;
5,008;-0,905;;;;
5,01;-0,9;;;;
5,012;-0,9;;;;
5,014;-0,9;;;;
5,016;-0,895;;;;
5,018;-0,895;;;;
5,02;-0,895;;;;
5,022;-0,9;;;;
5,024;-0,9;;;;
5,026;-0,9;;;;
5,028;-0,905;;;;
5,03;-0,9;;;;
5,032;-0,905;;;;
5,034;-0,9;;;;
5,036;-0,9;;;;
5,038;-0,895;;;;
5,04;-0,89;;;;
5,042;-0,9;;;;
5,044;-0,9;;;;
5,046;-0,9;;;;
5,048;-0,905;;;;
5,05;-0,905;;;;
5,052;-0,9;;;;
5,054;-0,895;;;;
5,056;-0,9;;;;
5,058;-0,89;;;;
5,06;-0,895;;;;
5,062;-0,895;;;;
5,064;-0,9;;;;
5,066;-0,9;;;;
5,068;-0,9;;;;
5,07;-0,905;;;;
5,072;-0,895;;;;
5,074;-0,895;;;;
5,076;-0,895;;;;
5,078;-0,89;;;;
5,08;-0,89;;;;
5,082;-0,89;;;;
5,084;-0,895;;;;
5,086;-0,89;;;;
5,088;-0,895;;;;
5,09;-0,895;;;;
5,092;-0,885;;;;
5,094;-0,885;;;;
5,096;-0,885;;;;
5,098;-0,88;;;;
5,1;-0,875;;;;
5,102;-0,885;;;;
5,104;-0,885;;;;
5,106;-0,875;;;;
5,108;-0,885;;;;
5,11;-0,88;;;;
5,112;-0,88;;;;
5,114;-0,875;;;;
5,116;-0,875;;;;
5,118;-0,865;;;;
5,12;-0,86;;;;
5,122;-0,87;;;;
5,124;-0,865;;;;
5,126;-0,865;;;;
5,128;-0,865;;;;
5,13;-0,86;;;;
5,132;-0,86;;;;
5,134;-0,855;;;;
5,136;-0,855;;;;
5,138;-0,85;;;;
5,14;-0,845;;;;
5,142;-0,85;;;;
5,144;-0,845;;;;
5,146;-0,85;;;;
5,148;-0,85;;;;
5,15;-0,85;;;;
5,152;-0,84;;;;
5,154;-0,835;;;;
5,156;-0,835;;;;
5,158;-0,825;;;;
5,16;-0,83;;;;
5,162;-0,825;;;;
5,164;-0,83;;;;
5,166;-0,825;;;;
5,168;-0,825;;;;
5,17;-0,83;;;;
5,172;-0,815;;;;
5,174;-0,815;;;;
5,176;-0,815;;;;
5,178;-0,795;;;;
5,18;-0,805;;;;
5,182;-0,805;;;;
5,184;-0,805;;;;
5,186;-0,8;;;;
5,188;-0,805;;;;
5,19;-0,795;;;;
5,192;-0,785;;;;
5,194;-0,79;;;;
5,196;-0,785;;;;
5,198;-0,78;;;;
5,2;-0,775;;;;
5,202;-0,78;;;;
5,204;-0,775;;;;
5,206;-0,77;;;;
5,208;-0,775;;;;
5,21;-0,77;;;;
5,212;-0,765;;;;
5,214;-0,76;;;;
5,216;-0,75;;;;
5,218;-0,75;;;;
5,22;-0,745;;;;
5,222;-0,75;;;;
5,224;-0,74;;;;
5,226;-0,74;;;;
5,228;-0,745;;;;
5,23;-0,735;;;;
5,232;-0,735;;;;
5,234;-0,725;;;;
5,236;-0,725;;;;
5,238;-0,715;;;;
5,24;-0,715;;;;
5,242;-0,715;;;;
5,244;-0,705;;;;
5,246;-0,71;;;;
5,248;-0,71;;;;
5,25;-0,71;;;;
5,252;-0,7;;;;
5,254;-0,695;;;;
5,256;-0,69;;;;
5,258;-0,68;;;;
5,26;-0,68;;;;
5,262;-0,675;;;;
5,264;-0,675;;;;
5,266;-0,675;;;;
5,268;-0,67;;;;
5,27;-0,67;;;;
5,272;-0,66;;;;
5,274;-0,655;;;;
5,276;-0,65;;;;
5,278;-0,645;;;;
5,28;-0,64;;;;
5,282;-0,63;;;;
5,284;-0,64;;;;
5,286;-0,63;;;;
5,288;-0,635;;;;
5,29;-0,63;;;;
5,292;-0,62;;;;
5,294;-0,615;;;;
5,296;-0,61;;;;
5,298;-0,605;;;;
5,3;-0,595;;;;
5,302;-0,6;;;;
5,304;-0,595;;;;
5,306;-0,595;;;;
5,308;-0,595;;;;
5,31;-0,585;;;;
5,312;-0,585;;;;
5,314;-0,57;;;;
5,316;-0,575;;;;
5,318;-0,56;;;;
5,32;-0,55;;;;
5,322;-0,56;;;;
5,324;-0,55;;;;
5,326;-0,55;;;;
5,328;-0,55;;;;
5,33;-0,55;;;;
5,332;-0,535;;;;
5,334;-0,53;;;;
5,336;-0,53;;;;
5,338;-0,515;;;;
5,34;-0,515;;;;
5,342;-0,515;;;;
5,344;-0,51;;;;
5,346;-0,505;;;;
5,348;-0,505;;;;
5,35;-0,505;;;;
5,352;-0,49;;;;
5,354;-0,49;;;;
5,356;-0,48;;;;
5,358;-0,465;;;;
5,36;-0,465;;;;
5,362;-0,465;;;;
5,364;-0,465;;;;
5,366;-0,455;;;;
5,368;-0,46;;;;
5,37;-0,45;;;;
5,372;-0,44;;;;
5,374;-0,44;;;;
5,376;-0,43;;;;
5,378;-0,425;;;;
5,38;-0,42;;;;
5,382;-0,415;;;;
5,384;-0,415;;;;
5,386;-0,41;;;;
5,388;-0,415;;;;
5,39;-0,405;;;;
5,392;-0,4;;;;
5,394;-0,395;;;;
5,396;-0,385;;;;
5,398;-0,38;;;;
5,4;-0,37;;;;
5,402;-0,375;;;;
5,404;-0,37;;;;
5,406;-0,37;;;;
5,408;-0,365;;;;
5,41;-0,355;;;;
5,412;-0,35;;;;
5,414;-0,34;;;;
5,416;-0,34;;;;
5,418;-0,33;;;;
5,42;-0,32;;;;
5,422;-0,325;;;;
5,424;-0,315;;;;
5,426;-0,32;;;;
5,428;-0,31;;;;
5,43;-0,31;;;;
5,432;-0,3;;;;
5,434;-0,29;;;;
5,436;-0,29;;;;
5,438;-0,275;;;;
5,44;-0,275;;;;
5,442;-0,27;;;;
5,444;-0,26;;;;
5,446;-0,265;;;;
5,448;-0,26;;;;
5,45;-0,26;;;;
5,452;-0,245;;;;
5,454;-0,245;;;;
5,456;-0,24;;;;
5,458;-0,225;;;;
5,46;-0,225;;;;
5,462;-0,22;;;;
5,464;-0,225;;;;
5,466;-0,21;;;;
5,468;-0,215;;;;
5,47;-0,205;;;;
5,472;-0,195;;;;
5,474;-0,19;;;;
5,476;-0,185;;;;
5,478;-0,175;;;;
5,48;-0,17;;;;
5,482;-0,165;;;;
5,484;-0,165;;;;
5,486;-0,155;;;;
5,488;-0,165;;;;
5,49;-0,155;;;;
5,492;-0,145;;;;
5,494;-0,14;;;;
5,496;-0,13;;;;
5,498;-0,12;;;;
5,5;-0,115;;;;
5,502;-0,12;;;;
5,504;-0,11;;;;
5,506;-0,1;;;;
5,508;-0,11;;;;
5,51;-0,0950000000000002;;;;
5,512;-0,0950000000000002;;;;
5,514;-0,0899999999999999;;;;
5,516;-0,085;;;;
5,518;-0,0750000000000002;;;;
5,52;-0,0649999999999999;;;;
5,522;-0,0700000000000003;;;;
5,524;-0,0600000000000001;;;;
5,526;-0,0600000000000001;;;;
5,528;-0,0550000000000002;;;;
5,53;-0,0550000000000002;;;;
5,532;-0,0449999999999999;;;;
5,534;-0,0350000000000001;;;;
5,536;-0,0350000000000001;;;;
5,538;-0,02;;;;
5,54;-0,02;;;;
5,542;-0,0150000000000001;;;;
5,544;-0,00499999999999989;;;;
5,546;-0,00999999999999979;;;;
5,548;-0,00499999999999989;;;;
5,55;-0,00499999999999989;;;;
5,552;0,00999999999999979;;;;
5,554;0,00999999999999979;;;;
5,556;0,02;;;;
5,558;0,0350000000000001;;;;
5,56;0,0300000000000002;;;;
5,562;0,04;;;;
5,564;0,04;;;;
5,566;0,0449999999999999;;;;
5,568;0,04;;;;
5,57;0,0499999999999998;;;;
5,572;0,0649999999999999;;;;
5,574;0,0649999999999999;;;;
5,576;0,0700000000000003;;;;
5,578;0,0800000000000001;;;;
5,58;0,085;;;;
5,582;0,085;;;;
5,584;0,085;;;;
5,586;0,1;;;;
5,588;0,0950000000000002;;;;
5,59;0,1;;;;
5,592;0,105;;;;
5,594;0,115;;;;
5,596;0,125;;;;
5,598;0,13;;;;
5,6;0,14;;;;
5,602;0,135;;;;
5,604;0,145;;;;
5,606;0,14;;;;
5,608;0,145;;;;
5,61;0,16;;;;
5,612;0,16;;;;
5,614;0,17;;;;
5,616;0,17;;;;
5,618;0,18;;;;
5,62;0,18;;;;
5,622;0,185;;;;
5,624;0,195;;;;
5,626;0,19;;;;
5,628;0,2;;;;
5,63;0,195;;;;
5,632;0,21;;;;
5,634;0,215;;;;
5,636;0,22;;;;
5,638;0,23;;;;
5,64;0,23;;;;
5,642;0,235;;;;
5,644;0,23;;;;
5,646;0,24;;;;
5,648;0,235;;;;
5,65;0,245;;;;
5,652;0,26;;;;
5,654;0,255;;;;
5,656;0,265;;;;
5,658;0,27;;;;
5,66;0,28;;;;
5,662;0,28;;;;
5,664;0,28;;;;
5,666;0,29;;;;
5,668;0,285;;;;
5,67;0,29;;;;
5,672;0,295;;;;
5,674;0,305;;;;
5,676;0,315;;;;
5,678;0,315;;;;
5,68;0,325;;;;
5,682;0,32;;;;
5,684;0,33;;;;
5,686;0,325;;;;
5,688;0,33;;;;
5,69;0,34;;;;
5,692;0,34;;;;
5,694;0,355;;;;
5,696;0,35;;;;
5,698;0,365;;;;
5,7;0,375;;;;
5,702;0,365;;;;
5,704;0,375;;;;
5,706;0,37;;;;
5,708;0,375;;;;
5,71;0,375;;;;
5,712;0,385;;;;
5,714;0,395;;;;
5,716;0,39;;;;
5,718;0,405;;;;
5,72;0,405;;;;
5,722;0,41;;;;
5,724;0,405;;;;
5,726;0,415;;;;
5,728;0,42;;;;
5,73;0,415;;;;
5,732;0,43;;;;
5,734;0,425;;;;
5,736;0,435;;;;
5,738;0,45;;;;
5,74;0,445;;;;
5,742;0,45;;;;
5,744;0,445;;;;
5,746;0,455;;;;
5,748;0,445;;;;
5,75;0,455;;;;
5,752;0,47;;;;
5,754;0,47;;;;
5,756;0,475;;;;
5,758;0,475;;;;
5,76;0,485;;;;
5,762;0,495;;;;
5,764;0,485;;;;
5,766;0,495;;;;
5,768;0,485;;;;
5,77;0,495;;;;
5,772;0,5;;;;
5,774;0,505;;;;
5,776;0,515;;;;
5,778;0,515;;;;
5,78;0,52;;;;
5,782;0,515;;;;
5,784;0,52;;;;
5,786;0,52;;;;
5,788;0,52;;;;
5,79;0,535;;;;
5,792;0,53;;;;
5,794;0,54;;;;
5,796;0,54;;;;
5,798;0,55;;;;
5,8;0,56;;;;
5,802;0,55;;;;
5,804;0,555;;;;
5,806;0,555;;;;
5,808;0,555;;;;
5,81;0,555;;;;
5,812;0,565;;;;
5,814;0,575;;;;
5,816;0,57;;;;
5,818;0,585;;;;
5,82;0,58;;;;
5,822;0,58;;;;
5,824;0,595;;;;
5,826;0,585;;;;
5,828;0,59;;;;
5,83;0,585;;;;
5,832;0,6;;;;
5,834;0,595;;;;
5,836;0,6;;;;
5,838;0,615;;;;
5,84;0,605;;;;
5,842;0,615;;;;
5,844;0,61;;;;
5,846;0,615;;;;
5,848;0,62;;;;
5,85;0,615;;;;
5,852;0,63;;;;
5,854;0,625;;;;
5,856;0,63;;;;
5,858;0,63;;;;
5,86;0,635;;;;
5,862;0,645;;;;
5,864;0,635;;;;
5,866;0,64;;;;
5,868;0,635;;;;
5,87;0,645;;;;
5,872;0,645;;;;
5,874;0,65;;;;
5,876;0,66;;;;
5,878;0,655;;;;
5,88;0,665;;;;
5,882;0,655;;;;
5,884;0,66;;;;
5,886;0,67;;;;
5,888;0,66;;;;
5,89;0,665;;;;
5,892;0,665;;;;
5,894;0,675;;;;
5,896;0,67;;;;
5,898;0,68;;;;
5,9;0,69;;;;
5,902;0,675;;;;
5,904;0,685;;;;
5,906;0,68;;;;
5,908;0,68;;;;
5,91;0,69;;;;
5,912;0,69;;;;
5,914;0,7;;;;
5,916;0,69;;;;
5,918;0,705;;;;
5,92;0,7;;;;
5,922;0,695;;;;
5,924;0,71;;;;
5,926;0,7;;;;
5,928;0,7;;;;
5,93;0,695;;;;
5,932;0,705;;;;
5,934;0,705;;;;
5,936;0,705;;;;
5,938;0,725;;;;
5,94;0,71;;;;
5,942;0,72;;;;
5,944;0,71;;;;
5,946;0,715;;;;
5,948;0,705;;;;
5,95;0,715;;;;
5,952;0,725;;;;
5,954;0,715;;;;
5,956;0,725;;;;
5,958;0,725;;;;
5,96;0,725;;;;
5,962;0,735;;;;
5,964;0,725;;;;
5,966;0,73;;;;
5,968;0,715;;;;
5,97;0,725;;;;
5,972;0,725;;;;
5,974;0,73;;;;
5,976;0,74;;;;
5,978;0,735;;;;
5,98;0,74;;;;
5,982;0,73;;;;
5,984;0,735;;;;
5,986;0,73;;;;
5,988;0,725;;;;
5,99;0,74;;;;
5,992;0,735;;;;
5,994;0,74;;;;
5,996;0,735;;;;
5,998;0,745;;;;
6;0,755;;;;
6,002;0,74;;;;
6,004;0,745;;;;
6,006;0,74;;;;
6,008;0,74;;;;
6,01;0,735;;;;
6,012;0,74;;;;
6,014;0,75;;;;
6,016;0,74;;;;
6,018;0,755;;;;
6,02;0,745;;;;
6,022;0,745;;;;
6,024;0,745;;;;
6,026;0,745;;;;
6,028;0,745;;;;
6,03;0,74;;;;
6,032;0,75;;;;
6,034;0,745;;;;
6,036;0,745;;;;
6,038;0,76;;;;
6,04;0,745;;;;
6,042;0,75;;;;
6,044;0,74;;;;
6,046;0,745;;;;
6,048;0,735;;;;
6,05;0,74;;;;
6,052;0,75;;;;
6,054;0,745;;;;
6,056;0,75;;;;
