Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
0,378;-0,0249999999999999;9,475;-0,0186;-0,930000000000001;
0,38;-0,0150000000000001;9,525;-0,015;-0,75;
0,382;-0,0249999999999999;9,575;-0,0144;-0,72;
0,384;-0,0150000000000001;9,625;-0,0117999999999999;-0,589999999999997;
0,386;-0,00499999999999989;9,675;-0,0109999999999999;-0,549999999999996;
0,388;-0,02;9,725;-0,00959999999999988;-0,479999999999994;
0,39;-0,0150000000000001;9,775;-0,00939999999999989;-0,469999999999994;
0,392;-0,02;9,825;-0,00839999999999987;-0,419999999999994;
0,394;-0,02;9,875;-0,00899999999999991;-0,449999999999996;
0,396;-0,0300000000000002;9,925;-0,00779999999999989;-0,389999999999994;
0,398;-0,02;9,975;-0,00919999999999993;-0,459999999999996;
0,4;-0,0150000000000001;10,025;-0,00839999999999991;-0,419999999999995;
0,402;-0,02;10,075;-0,0087999999999999;-0,439999999999995;
0,404;-0,0150000000000001;10,125;-0,00859999999999989;-0,429999999999994;
0,406;-0,0150000000000001;10,175;-0,0089999999999999;-0,449999999999995;
0,408;-0,0150000000000001;10,225;-0,00859999999999987;-0,429999999999994;
0,41;-0,0150000000000001;10,275;-0,00959999999999994;-0,479999999999997;
0,412;-0,02;10,325;-0,0115999999999999;-0,579999999999997;
0,414;-0,0150000000000001;10,375;-0,0126;-0,629999999999998;
0,416;-0,0300000000000002;10,425;-0,0128;-0,639999999999999;
0,418;-0,02;10,475;-0,0137999999999999;-0,689999999999997;
0,42;-0,02;10,525;-0,0138;-0,690000000000001;
0,422;-0,02;10,575;-0,0162;-0,810000000000001;
0,424;-0,0150000000000001;10,625;-0,0154;-0,77;
0,426;-0,0150000000000001;10,675;-0,0168;-0,840000000000001;
0,428;-0,0150000000000001;10,725;-0,0166;-0,830000000000002;
0,43;-0,02;10,775;-0,0162;-0,809999999999999;
0,432;-0,02;10,825;-0,0172;-0,860000000000002;
0,434;-0,00999999999999979;10,875;-0,0184;-0,920000000000002;
0,436;-0,0249999999999999;10,925;-0,0186;-0,93;
0,438;-0,02;10,975;-0,0186;-0,930000000000001;
0,44;-0,02;11,025;-0,018;-0,9;
0,442;-0,02;11,075;-0,0182;-0,910000000000002;
0,444;-0,02;11,125;-0,0182;-0,909999999999999;
0,446;-0,0150000000000001;11,175;-0,0186;-0,930000000000001;
0,448;-0,0150000000000001;11,225;-0,0188;-0,94;
0,45;-0,0249999999999999;11,275;-0,0194;-0,970000000000001;
0,452;-0,02;11,325;-0,0192;-0,960000000000002;
0,454;-0,0249999999999999;11,375;-0,0184;-0,920000000000001;
0,456;-0,0249999999999999;11,425;-0,0172;-0,859999999999999;
0,458;-0,0150000000000001;11,475;-0,0192;-0,96;
0,46;-0,02;11,525;-0,0176;-0,880000000000002;
0,462;-0,0150000000000001;11,575;-0,019;-0,949999999999999;
0,464;-0,02;11,625;-0,0186;-0,930000000000001;
0,466;-0,0150000000000001;11,675;-0,0186;-0,930000000000001;
0,468;-0,02;11,725;-0,0178;-0,890000000000001;
0,47;-0,02;11,775;-0,0182;-0,91;
0,472;-0,0150000000000001;11,825;-0,0186;-0,930000000000002;
0,474;-0,0249999999999999;11,875;-0,0182;-0,909999999999999;
0,476;-0,02;11,925;-0,0182;-0,910000000000002;
0,478;-0,0249999999999999;11,975;-0,0184;-0,919999999999999;
0,48;-0,02;12,025;-0,0172;-0,860000000000001;
0,482;-0,02;12,075;-0,0188;-0,94;
0,484;-0,02;12,125;-0,0174;-0,870000000000001;
0,486;-0,00999999999999979;12,175;-0,0198;-0,989999999999999;
0,488;-0,02;12,225;-0,018;-0,900000000000001;
0,49;-0,02;12,275;-0,019;-0,95;
0,492;-0,0249999999999999;12,325;-0,0182;-0,910000000000001;
0,494;-0,02;12,375;-0,019;-0,949999999999998;
0,496;-0,02;12,425;-0,0186;-0,930000000000001;
0,498;-0,0249999999999999;12,475;-0,019;-0,949999999999999;
0,5;-0,0150000000000001;12,525;-0,0184;-0,92;
0,502;-0,0249999999999999;12,575;-0,0182;-0,91;
0,504;-0,02;12,625;-0,0182;-0,910000000000001;
0,506;-0,00999999999999979;12,675;-0,0192;-0,960000000000002;
0,508;-0,02;12,725;-0,0178;-0,890000000000001;
0,51;-0,0150000000000001;12,775;-0,0182;-0,910000000000001;
0,512;-0,02;12,825;-0,0172;-0,859999999999999;
0,514;-0,02;12,875;-0,0188;-0,94;
0,516;-0,0249999999999999;12,925;-0,0178;-0,890000000000001;
0,518;-0,02;12,975;-0,0186;-0,930000000000001;
0,52;-0,0150000000000001;13,025;-0,018;-0,900000000000001;
0,522;-0,02;13,075;-0,0182;-0,910000000000001;
0,524;-0,0150000000000001;13,125;-0,0184000000000001;-0,920000000000003;
0,526;-0,02;13,175;-0,0186;-0,930000000000001;
0,528;-0,0150000000000001;13,225;-0,0178;-0,89;
0,53;-0,0150000000000001;13,275;-0,0192;-0,960000000000002;
0,532;-0,02;13,325;-0,0182;-0,91;
0,534;-0,02;13,375;-0,0184;-0,920000000000001;
0,536;-0,0249999999999999;13,425;-0,018;-0,899999999999999;
0,538;-0,02;13,475;-0,0188;-0,94;
0,54;-0,0249999999999999;13,525;-0,0178;-0,890000000000001;
0,542;-0,02;13,575;-0,019;-0,950000000000002;
0,544;-0,00999999999999979;13,625;-0,0184;-0,919999999999999;
0,546;-0,0150000000000001;13,675;-0,0184;-0,920000000000002;
0,548;-0,0150000000000001;13,725;-0,018;-0,9;
0,55;-0,0249999999999999;13,775;-0,0186;-0,930000000000001;
0,552;-0,02;13,825;-0,0182;-0,91;
0,554;-0,02;13,875;-0,019;-0,950000000000001;
0,556;-0,0249999999999999;13,925;-0,0176;-0,88;
0,558;-0,0150000000000001;13,975;-0,019;-0,950000000000002;
0,56;-0,02;14,025;-0,0174;-0,869999999999999;
0,562;-0,02;14,075;-0,0194;-0,970000000000002;
0,564;-0,02;14,125;-0,018;-0,9;
0,566;-0,0150000000000001;14,175;-0,0182;-0,910000000000001;
0,568;-0,0150000000000001;14,225;-0,018;-0,900000000000001;
0,57;-0,02;14,275;-0,0188;-0,940000000000001;
0,572;-0,0150000000000001;14,325;-0,018;-0,900000000000002;
0,574;-0,0249999999999999;14,375;-0,019;-0,950000000000001;
0,576;-0,0249999999999999;14,425;-0,0176000000000001;-0,880000000000002;
0,578;-0,0150000000000001;14,475;-0,0188;-0,940000000000001;
0,58;-0,02;14,525;-0,0176;-0,880000000000002;
0,582;-0,0150000000000001;14,575;-0,0186;-0,930000000000001;
0,584;-0,0150000000000001;14,625;-0,018;-0,9;
0,586;-0,0150000000000001;14,675;-0,019;-0,95;
0,588;-0,0150000000000001;14,725;-0,0174;-0,870000000000001;
0,59;-0,02;14,775;-0,0184;-0,92;
0,592;-0,0150000000000001;14,825;-0,0184;-0,920000000000002;
0,594;-0,0249999999999999;14,875;-0,019;-0,949999999999999;
0,596;-0,0249999999999999;14,925;-0,0186000000000001;-0,930000000000003;
0,598;-0,0249999999999999;14,975;-0,0184;-0,92;
0,6;-0,02;15,025;-0,0184000000000001;-0,920000000000003;
0,602;-0,00999999999999979;15,075;-0,0182;-0,910000000000001;
0,604;-0,02;15,125;-0,0188;-0,940000000000002;
0,606;-0,00999999999999979;15,175;-0,0186;-0,930000000000001;
0,608;-0,02;15,225;-0,0182;-0,910000000000002;
0,61;-0,02;;;;
0,612;-0,0150000000000001;;;;
0,614;-0,0249999999999999;;;;
0,616;-0,02;;;;
0,618;-0,0249999999999999;;;;
0,62;-0,0150000000000001;;;;
0,622;-0,0249999999999999;;;;
0,624;-0,0150000000000001;;;;
0,626;-0,00999999999999979;;;;
0,628;-0,02;;;;
0,63;-0,0150000000000001;;;;
0,632;-0,0249999999999999;;;;
0,634;-0,0249999999999999;;;;
0,636;-0,0249999999999999;;;;
0,638;-0,02;;;;
0,64;-0,0150000000000001;;;;
0,642;-0,02;;;;
0,644;-0,00999999999999979;;;;
0,646;-0,0150000000000001;;;;
0,648;-0,0150000000000001;;;;
0,65;-0,02;;;;
0,652;-0,02;;;;
0,654;-0,02;;;;
0,656;-0,0249999999999999;;;;
0,658;-0,02;;;;
0,66;-0,02;;;;
0,662;-0,02;;;;
0,664;-0,00499999999999989;;;;
0,666;-0,0150000000000001;;;;
0,668;-0,0150000000000001;;;;
0,67;-0,02;;;;
0,672;-0,02;;;;
0,674;-0,0300000000000002;;;;
0,676;-0,0249999999999999;;;;
0,678;-0,0150000000000001;;;;
0,68;-0,02;;;;
0,682;-0,0150000000000001;;;;
0,684;-0,0150000000000001;;;;
0,686;-0,0150000000000001;;;;
0,688;-0,00999999999999979;;;;
0,69;-0,02;;;;
0,692;-0,0150000000000001;;;;
0,694;-0,0249999999999999;;;;
0,696;-0,02;;;;
0,698;-0,0249999999999999;;;;
0,7;-0,0150000000000001;;;;
0,702;-0,00999999999999979;;;;
0,704;-0,0150000000000001;;;;
0,706;-0,00999999999999979;;;;
0,708;-0,02;;;;
0,71;-0,0150000000000001;;;;
0,712;-0,02;;;;
0,714;-0,0249999999999999;;;;
0,716;-0,02;;;;
0,718;-0,0249999999999999;;;;
0,72;-0,0150000000000001;;;;
0,722;-0,02;;;;
0,724;-0,00999999999999979;;;;
0,726;-0,00499999999999989;;;;
0,728;-0,02;;;;
0,73;-0,0150000000000001;;;;
0,732;-0,02;;;;
0,734;-0,0249999999999999;;;;
0,736;-0,0249999999999999;;;;
0,738;-0,02;;;;
0,74;-0,00999999999999979;;;;
0,742;-0,02;;;;
0,744;-0,00999999999999979;;;;
0,746;-0,0150000000000001;;;;
0,748;-0,0150000000000001;;;;
0,75;-0,00999999999999979;;;;
0,752;-0,02;;;;
0,754;-0,0249999999999999;;;;
0,756;-0,0249999999999999;;;;
0,758;-0,02;;;;
0,76;-0,02;;;;
0,762;-0,02;;;;
0,764;-0,00499999999999989;;;;
0,766;-0,0150000000000001;;;;
0,768;-0,0150000000000001;;;;
0,77;-0,0249999999999999;;;;
0,772;-0,02;;;;
0,774;-0,02;;;;
0,776;-0,0249999999999999;;;;
0,778;-0,02;;;;
0,78;-0,0249999999999999;;;;
0,782;-0,02;;;;
0,784;-0,02;;;;
0,786;-0,02;;;;
0,788;-0,02;;;;
0,79;-0,0300000000000002;;;;
0,792;-0,0249999999999999;;;;
0,794;-0,0350000000000001;;;;
0,796;-0,0300000000000002;;;;
0,798;-0,0249999999999999;;;;
0,8;-0,0300000000000002;;;;
0,802;-0,0300000000000002;;;;
0,804;-0,0300000000000002;;;;
0,806;-0,0249999999999999;;;;
0,808;-0,0350000000000001;;;;
0,81;-0,04;;;;
0,812;-0,0300000000000002;;;;
0,814;-0,0499999999999998;;;;
0,816;-0,0449999999999999;;;;
0,818;-0,0449999999999999;;;;
0,82;-0,04;;;;
0,822;-0,04;;;;
0,824;-0,04;;;;
0,826;-0,04;;;;
0,828;-0,0499999999999998;;;;
0,83;-0,0499999999999998;;;;
0,832;-0,0600000000000001;;;;
0,834;-0,0600000000000001;;;;
0,836;-0,0600000000000001;;;;
0,838;-0,0600000000000001;;;;
0,84;-0,0600000000000001;;;;
0,842;-0,0649999999999999;;;;
0,844;-0,0600000000000001;;;;
0,846;-0,0600000000000001;;;;
0,848;-0,0700000000000003;;;;
0,85;-0,0700000000000003;;;;
0,852;-0,0750000000000002;;;;
0,854;-0,0800000000000001;;;;
0,856;-0,0750000000000002;;;;
0,858;-0,085;;;;
0,86;-0,0750000000000002;;;;
0,862;-0,085;;;;
0,864;-0,0800000000000001;;;;
0,866;-0,0899999999999999;;;;
0,868;-0,0950000000000002;;;;
0,87;-0,0899999999999999;;;;
0,872;-0,1;;;;
0,874;-0,1;;;;
0,876;-0,11;;;;
0,878;-0,105;;;;
0,88;-0,1;;;;
0,882;-0,11;;;;
0,884;-0,105;;;;
0,886;-0,115;;;;
0,888;-0,115;;;;
0,89;-0,13;;;;
0,892;-0,125;;;;
0,894;-0,13;;;;
0,896;-0,14;;;;
0,898;-0,135;;;;
0,9;-0,14;;;;
0,902;-0,145;;;;
0,904;-0,135;;;;
0,906;-0,145;;;;
0,908;-0,15;;;;
0,91;-0,16;;;;
0,912;-0,16;;;;
0,914;-0,17;;;;
0,916;-0,17;;;;
0,918;-0,17;;;;
0,92;-0,175;;;;
0,922;-0,175;;;;
0,924;-0,175;;;;
0,926;-0,18;;;;
0,928;-0,18;;;;
0,93;-0,195;;;;
0,932;-0,195;;;;
0,934;-0,21;;;;
0,936;-0,21;;;;
0,938;-0,21;;;;
0,94;-0,215;;;;
0,942;-0,215;;;;
0,944;-0,215;;;;
0,946;-0,22;;;;
0,948;-0,23;;;;
0,95;-0,235;;;;
0,952;-0,23;;;;
0,954;-0,25;;;;
0,956;-0,25;;;;
0,958;-0,25;;;;
0,96;-0,25;;;;
0,962;-0,26;;;;
0,964;-0,255;;;;
0,966;-0,255;;;;
0,968;-0,27;;;;
0,97;-0,27;;;;
0,972;-0,28;;;;
0,974;-0,285;;;;
0,976;-0,285;;;;
0,978;-0,295;;;;
0,98;-0,29;;;;
0,982;-0,3;;;;
0,984;-0,295;;;;
0,986;-0,305;;;;
0,988;-0,315;;;;
0,99;-0,31;;;;
0,992;-0,32;;;;
0,994;-0,325;;;;
0,996;-0,335;;;;
0,998;-0,335;;;;
1;-0,33;;;;
1,002;-0,34;;;;
1,004;-0,335;;;;
1,006;-0,35;;;;
1,008;-0,35;;;;
1,01;-0,365;;;;
1,012;-0,365;;;;
1,014;-0,37;;;;
1,016;-0,38;;;;
1,018;-0,375;;;;
1,02;-0,385;;;;
1,022;-0,385;;;;
1,024;-0,38;;;;
1,026;-0,39;;;;
1,028;-0,395;;;;
1,03;-0,405;;;;
1,032;-0,41;;;;
1,034;-0,42;;;;
1,036;-0,42;;;;
1,038;-0,415;;;;
1,04;-0,425;;;;
1,042;-0,43;;;;
1,044;-0,43;;;;
1,046;-0,43;;;;
1,048;-0,44;;;;
1,05;-0,45;;;;
1,052;-0,45;;;;
1,054;-0,465;;;;
1,056;-0,465;;;;
1,058;-0,47;;;;
1,06;-0,47;;;;
1,062;-0,47;;;;
1,064;-0,475;;;;
1,066;-0,475;;;;
1,068;-0,49;;;;
1,07;-0,495;;;;
1,072;-0,5;;;;
1,074;-0,51;;;;
1,076;-0,51;;;;
1,078;-0,515;;;;
1,08;-0,515;;;;
1,082;-0,525;;;;
1,084;-0,52;;;;
1,086;-0,52;;;;
1,088;-0,535;;;;
1,09;-0,535;;;;
1,092;-0,545;;;;
1,094;-0,555;;;;
1,096;-0,555;;;;
1,098;-0,56;;;;
1,1;-0,56;;;;
1,102;-0,57;;;;
1,104;-0,56;;;;
1,106;-0,575;;;;
1,108;-0,58;;;;
1,11;-0,58;;;;
1,112;-0,59;;;;
1,114;-0,6;;;;
1,116;-0,605;;;;
1,118;-0,6;;;;
1,12;-0,6;;;;
1,122;-0,61;;;;
1,124;-0,605;;;;
1,126;-0,615;;;;
1,128;-0,62;;;;
1,13;-0,63;;;;
1,132;-0,635;;;;
1,134;-0,64;;;;
1,136;-0,645;;;;
1,138;-0,645;;;;
1,14;-0,655;;;;
1,142;-0,65;;;;
1,144;-0,65;;;;
1,146;-0,66;;;;
1,148;-0,66;;;;
1,15;-0,67;;;;
1,152;-0,675;;;;
1,154;-0,685;;;;
1,156;-0,69;;;;
1,158;-0,685;;;;
1,16;-0,69;;;;
1,162;-0,695;;;;
1,164;-0,695;;;;
1,166;-0,695;;;;
1,168;-0,7;;;;
1,17;-0,715;;;;
1,172;-0,71;;;;
1,174;-0,725;;;;
1,176;-0,725;;;;
1,178;-0,73;;;;
1,18;-0,73;;;;
1,182;-0,73;;;;
1,184;-0,735;;;;
1,186;-0,735;;;;
1,188;-0,745;;;;
1,19;-0,75;;;;
1,192;-0,745;;;;
1,194;-0,76;;;;
1,196;-0,76;;;;
1,198;-0,765;;;;
1,2;-0,76;;;;
1,202;-0,77;;;;
1,204;-0,765;;;;
1,206;-0,765;;;;
1,208;-0,775;;;;
1,21;-0,78;;;;
1,212;-0,785;;;;
1,214;-0,795;;;;
1,216;-0,79;;;;
1,218;-0,795;;;;
1,22;-0,795;;;;
1,222;-0,8;;;;
1,224;-0,795;;;;
1,226;-0,8;;;;
1,228;-0,805;;;;
1,23;-0,81;;;;
1,232;-0,815;;;;
1,234;-0,82;;;;
1,236;-0,825;;;;
1,238;-0,825;;;;
1,24;-0,82;;;;
1,242;-0,83;;;;
1,244;-0,82;;;;
1,246;-0,83;;;;
1,248;-0,835;;;;
1,25;-0,84;;;;
1,252;-0,84;;;;
1,254;-0,845;;;;
1,256;-0,855;;;;
1,258;-0,85;;;;
1,26;-0,85;;;;
1,262;-0,85;;;;
