Zeit t / s;Spannung U_A1 / V;Zeit t / s;U_mean UM / arb.u;Phi &j / arb.u.;
0,228;-0,00499999999999989;5,725;-0,0105999999999999;-0,529999999999996;
0,23;-0,02;5,775;-0,0109999999999999;-0,549999999999997;
0,232;-0,0150000000000001;5,825;-0,00899999999999993;-0,449999999999997;
0,234;-0,02;5,875;-0,0087999999999999;-0,439999999999995;
0,236;-0,0249999999999999;5,925;-0,00819999999999988;-0,409999999999994;
0,238;-0,0249999999999999;5,975;-0,00939999999999989;-0,469999999999994;
0,24;-0,02;6,025;-0,0079999999999999;-0,399999999999995;
0,242;-0,0150000000000001;6,075;-0,00939999999999992;-0,469999999999996;
0,244;-0,02;6,125;-0,00799999999999992;-0,399999999999996;
0,246;-0,00999999999999979;6,175;-0,00859999999999991;-0,429999999999995;
0,248;-0,0150000000000001;6,225;-0,00779999999999989;-0,389999999999994;
0,25;-0,02;6,275;-0,00919999999999989;-0,459999999999995;
0,252;-0,0150000000000001;6,325;-0,00999999999999995;-0,499999999999997;
0,254;-0,02;6,375;-0,0107999999999999;-0,539999999999997;
0,256;-0,02;6,425;-0,0107999999999999;-0,539999999999996;
0,258;-0,0249999999999999;6,475;-0,0125999999999999;-0,629999999999997;
0,26;-0,02;6,525;-0,012;-0,6;
0,262;-0,02;6,575;-0,0138;-0,689999999999999;
0,264;-0,02;6,625;-0,0132;-0,659999999999999;
0,266;-0,00999999999999979;6,675;-0,015;-0,750000000000001;
0,268;-0,0150000000000001;6,725;-0,0137999999999999;-0,689999999999997;
0,27;-0,0150000000000001;6,775;-0,015;-0,75;
0,272;-0,02;6,825;-0,0144;-0,720000000000001;
0,274;-0,0150000000000001;6,875;-0,0162;-0,809999999999999;
0,276;-0,02;6,925;-0,0152;-0,760000000000001;
0,278;-0,0249999999999999;6,975;-0,0162;-0,81;
0,28;-0,0150000000000001;7,025;-0,0152;-0,759999999999999;
0,282;-0,02;7,075;-0,0166;-0,83;
0,284;-0,02;7,125;-0,015;-0,749999999999999;
0,286;-0,00499999999999989;7,175;-0,0168;-0,839999999999999;
0,288;-0,0150000000000001;7,225;-0,0162;-0,810000000000001;
0,29;-0,0150000000000001;7,275;-0,017;-0,850000000000002;
0,292;-0,02;7,325;-0,0154;-0,77;
0,294;-0,0150000000000001;7,375;-0,0168;-0,84;
0,296;-0,0300000000000002;7,425;-0,0158;-0,789999999999998;
0,298;-0,0249999999999999;7,475;-0,0158;-0,789999999999999;
0,3;-0,0150000000000001;7,525;-0,0154;-0,77;
0,302;-0,02;7,575;-0,0164;-0,82;
0,304;-0,0150000000000001;7,625;-0,0154;-0,77;
0,306;-0,02;7,675;-0,0168;-0,840000000000001;
0,308;-0,0150000000000001;7,725;-0,0152;-0,759999999999998;
0,31;-0,0150000000000001;7,775;-0,016;-0,800000000000002;
0,312;-0,02;7,825;-0,0158;-0,790000000000001;
0,314;-0,0150000000000001;7,875;-0,0162;-0,809999999999998;
0,316;-0,0300000000000002;7,925;-0,015;-0,750000000000001;
0,318;-0,0249999999999999;7,975;-0,016;-0,8;
0,32;-0,0249999999999999;8,025;-0,0152;-0,760000000000001;
0,322;-0,0150000000000001;8,075;-0,0164;-0,82;
0,324;-0,0150000000000001;8,125;-0,016;-0,799999999999999;
0,326;-0,0150000000000001;8,175;-0,0156;-0,780000000000001;
0,328;-0,00999999999999979;8,225;-0,0158;-0,79;
0,33;-0,02;8,275;-0,016;-0,8;
0,332;-0,02;8,325;-0,0148;-0,740000000000001;
0,334;-0,0150000000000001;8,375;-0,0162;-0,809999999999999;
0,336;-0,0249999999999999;8,425;-0,0156;-0,779999999999999;
0,338;-0,02;8,475;-0,0162;-0,810000000000001;
0,34;-0,02;8,525;-0,0154;-0,769999999999999;
0,342;-0,0150000000000001;8,575;-0,0166;-0,83;
0,344;-0,00999999999999979;8,625;-0,015;-0,749999999999999;
0,346;-0,0150000000000001;8,675;-0,0172;-0,860000000000001;
0,348;-0,00999999999999979;8,725;-0,0152;-0,760000000000001;
0,35;-0,02;8,775;-0,0166;-0,829999999999998;
0,352;-0,02;8,825;-0,0164;-0,819999999999999;
0,354;-0,0249999999999999;8,875;-0,0158;-0,790000000000001;
0,356;-0,0249999999999999;8,925;-0,0158;-0,789999999999999;
0,358;-0,02;8,975;-0,016;-0,800000000000001;
0,36;-0,02;9,025;-0,016;-0,800000000000001;
0,362;-0,0150000000000001;9,075;-0,0158;-0,789999999999999;
0,364;-0,02;9,125;-0,0158;-0,790000000000002;
0,366;-0,0150000000000001;9,175;-0,0164;-0,820000000000001;
0,368;-0,00999999999999979;9,225;-0,0156;-0,779999999999998;
0,37;-0,02;9,275;-0,0166;-0,830000000000001;
0,372;-0,02;9,325;-0,016;-0,800000000000001;
0,374;-0,02;9,375;-0,0158;-0,79;
0,376;-0,0249999999999999;9,425;-0,0156;-0,780000000000001;
0,378;-0,0150000000000001;9,475;-0,0166;-0,830000000000001;
0,38;-0,02;9,525;-0,0156;-0,78;
0,382;-0,0150000000000001;9,575;-0,0172;-0,860000000000002;
0,384;-0,02;9,625;-0,0154;-0,77;
0,386;-0,00999999999999979;9,675;-0,0156;-0,780000000000001;
0,388;-0,0150000000000001;9,725;-0,0152;-0,76;
0,39;-0,02;9,775;-0,016;-0,799999999999999;
0,392;-0,0150000000000001;9,825;-0,0152;-0,760000000000002;
0,394;-0,02;9,875;-0,0166;-0,830000000000001;
0,396;-0,0249999999999999;9,925;-0,016;-0,8;
0,398;-0,0249999999999999;9,975;-0,0174;-0,870000000000002;
0,4;-0,02;10,025;-0,0158;-0,790000000000001;
0,402;-0,00999999999999979;10,075;-0,0158;-0,790000000000002;
0,404;-0,02;10,125;-0,0156;-0,78;
0,406;-0,00999999999999979;10,175;-0,0164;-0,820000000000001;
0,408;-0,0150000000000001;10,225;-0,0158;-0,790000000000001;
0,41;-0,02;10,275;-0,017;-0,850000000000001;
0,412;-0,0150000000000001;10,325;-0,015;-0,749999999999999;
0,414;-0,02;10,375;-0,0166;-0,829999999999999;
0,416;-0,0249999999999999;10,425;-0,0154;-0,77;
0,418;-0,0249999999999999;10,475;-0,0162;-0,809999999999998;
0,42;-0,02;10,525;-0,016;-0,800000000000001;
0,422;-0,0249999999999999;10,575;-0,0162;-0,809999999999999;
0,424;-0,02;10,625;-0,0158;-0,790000000000001;
0,426;-0,00999999999999979;10,675;-0,0162;-0,81;
0,428;-0,0150000000000001;10,725;-0,015;-0,749999999999998;
0,43;-0,0150000000000001;10,775;-0,017;-0,850000000000001;
0,432;-0,0249999999999999;10,825;-0,0158;-0,789999999999998;
0,434;-0,02;10,875;-0,0164;-0,819999999999999;
0,436;-0,02;10,925;-0,0158;-0,79;
0,438;-0,0249999999999999;10,975;-0,0168;-0,84;
0,44;-0,0150000000000001;11,025;-0,0154;-0,77;
0,442;-0,02;11,075;-0,0162;-0,810000000000001;
0,444;-0,02;11,125;-0,0156;-0,779999999999999;
0,446;-0,00999999999999979;11,175;-0,0166;-0,830000000000001;
0,448;-0,0150000000000001;11,225;-0,0152;-0,76;
0,45;-0,0150000000000001;11,275;-0,017;-0,850000000000001;
0,452;-0,0249999999999999;11,325;-0,0156;-0,78;
0,454;-0,02;11,375;-0,0166;-0,829999999999998;
0,456;-0,02;11,425;-0,016;-0,800000000000001;
0,458;-0,0249999999999999;11,475;-0,0164;-0,820000000000001;
0,46;-0,0150000000000001;11,525;-0,0152;-0,759999999999999;
0,462;-0,02;11,575;-0,0172;-0,860000000000002;
0,464;-0,0150000000000001;11,625;-0,015;-0,749999999999998;
0,466;-0,0150000000000001;11,675;-0,0172;-0,860000000000001;
0,468;-0,0150000000000001;11,725;-0,0156;-0,78;
0,47;-0,0150000000000001;11,775;-0,0166;-0,83;
0,472;-0,02;11,825;-0,0156;-0,78;
0,474;-0,02;11,875;-0,0166;-0,829999999999999;
0,476;-0,0300000000000002;11,925;-0,0158;-0,79;
0,478;-0,0249999999999999;11,975;-0,0156;-0,78;
0,48;-0,02;12,025;-0,015;-0,749999999999998;
0,482;-0,02;12,075;-0,0168;-0,840000000000001;
0,484;-0,0150000000000001;12,125;-0,0158;-0,789999999999998;
0,486;-0,0150000000000001;12,175;-0,0172;-0,86;
0,488;-0,0150000000000001;12,225;-0,0152;-0,760000000000001;
0,49;-0,00999999999999979;12,275;-0,0164;-0,819999999999999;
0,492;-0,02;12,325;-0,0148;-0,739999999999999;
0,494;-0,0150000000000001;12,375;-0,017;-0,850000000000001;
0,496;-0,0249999999999999;12,425;-0,0156;-0,780000000000001;
0,498;-0,0249999999999999;12,475;-0,0162;-0,810000000000001;
0,5;-0,0249999999999999;12,525;-0,0154;-0,77;
0,502;-0,02;12,575;-0,0168;-0,840000000000001;
0,504;-0,00999999999999979;12,625;-0,0154;-0,769999999999999;
0,506;-0,0150000000000001;12,675;-0,0172;-0,860000000000001;
0,508;-0,00999999999999979;12,725;-0,0156;-0,779999999999998;
0,51;-0,02;12,775;-0,0172;-0,859999999999999;
0,512;-0,02;12,825;-0,0162;-0,810000000000001;
0,514;-0,0150000000000001;12,875;-0,0162;-0,809999999999999;
0,516;-0,0249999999999999;12,925;-0,0156;-0,779999999999999;
0,518;-0,0249999999999999;12,975;-0,017;-0,850000000000001;
0,52;-0,0249999999999999;;;;
0,522;-0,02;;;;
0,524;-0,00999999999999979;;;;
0,526;-0,0150000000000001;;;;
0,528;-0,00999999999999979;;;;
0,53;-0,02;;;;
0,532;-0,02;;;;
0,534;-0,0249999999999999;;;;
0,536;-0,0249999999999999;;;;
0,538;-0,02;;;;
0,54;-0,02;;;;
0,542;-0,0150000000000001;;;;
0,544;-0,0249999999999999;;;;
0,546;-0,0150000000000001;;;;
0,548;-0,00999999999999979;;;;
0,55;-0,02;;;;
0,552;-0,0150000000000001;;;;
0,554;-0,0249999999999999;;;;
0,556;-0,0249999999999999;;;;
0,558;-0,0249999999999999;;;;
0,56;-0,02;;;;
0,562;-0,0150000000000001;;;;
0,564;-0,02;;;;
0,566;-0,00999999999999979;;;;
0,568;-0,0150000000000001;;;;
0,57;-0,02;;;;
0,572;-0,0150000000000001;;;;
0,574;-0,02;;;;
0,576;-0,02;;;;
0,578;-0,0249999999999999;;;;
0,58;-0,02;;;;
0,582;-0,02;;;;
0,584;-0,02;;;;
0,586;-0,00999999999999979;;;;
0,588;-0,0150000000000001;;;;
0,59;-0,0150000000000001;;;;
0,592;-0,02;;;;
0,594;-0,0150000000000001;;;;
0,596;-0,02;;;;
0,598;-0,0249999999999999;;;;
0,6;-0,0150000000000001;;;;
0,602;-0,02;;;;
0,604;-0,0150000000000001;;;;
0,606;-0,0150000000000001;;;;
0,608;-0,0150000000000001;;;;
0,61;-0,0150000000000001;;;;
0,612;-0,02;;;;
0,614;-0,0150000000000001;;;;
0,616;-0,0300000000000002;;;;
0,618;-0,02;;;;
0,62;-0,0150000000000001;;;;
0,622;-0,02;;;;
0,624;-0,0150000000000001;;;;
0,626;-0,0150000000000001;;;;
0,628;-0,0150000000000001;;;;
0,63;-0,00999999999999979;;;;
0,632;-0,02;;;;
0,634;-0,0150000000000001;;;;
0,636;-0,0249999999999999;;;;
0,638;-0,0249999999999999;;;;
0,64;-0,02;;;;
0,642;-0,02;;;;
0,644;-0,0150000000000001;;;;
0,646;-0,0150000000000001;;;;
0,648;-0,00999999999999979;;;;
0,65;-0,02;;;;
0,652;-0,02;;;;
0,654;-0,0150000000000001;;;;
0,656;-0,0249999999999999;;;;
0,658;-0,02;;;;
0,66;-0,02;;;;
0,662;-0,0150000000000001;;;;
0,664;-0,0150000000000001;;;;
0,666;-0,0150000000000001;;;;
0,668;-0,00999999999999979;;;;
0,67;-0,02;;;;
0,672;-0,0150000000000001;;;;
0,674;-0,0249999999999999;;;;
0,676;-0,0249999999999999;;;;
0,678;-0,02;;;;
0,68;-0,02;;;;
0,682;-0,0150000000000001;;;;
0,684;-0,02;;;;
0,686;-0,0150000000000001;;;;
0,688;-0,00999999999999979;;;;
0,69;-0,02;;;;
0,692;-0,0150000000000001;;;;
0,694;-0,0249999999999999;;;;
0,696;-0,0249999999999999;;;;
0,698;-0,0150000000000001;;;;
0,7;-0,02;;;;
0,702;-0,02;;;;
0,704;-0,0249999999999999;;;;
0,706;-0,0150000000000001;;;;
0,708;-0,02;;;;
0,71;-0,0249999999999999;;;;
0,712;-0,02;;;;
0,714;-0,0300000000000002;;;;
0,716;-0,0300000000000002;;;;
0,718;-0,0350000000000001;;;;
0,72;-0,0300000000000002;;;;
0,722;-0,0249999999999999;;;;
0,724;-0,0350000000000001;;;;
0,726;-0,0249999999999999;;;;
0,728;-0,0300000000000002;;;;
0,73;-0,0350000000000001;;;;
0,732;-0,0300000000000002;;;;
0,734;-0,04;;;;
0,736;-0,04;;;;
0,738;-0,0499999999999998;;;;
0,74;-0,04;;;;
0,742;-0,0499999999999998;;;;
0,744;-0,0449999999999999;;;;
0,746;-0,04;;;;
0,748;-0,0449999999999999;;;;
0,75;-0,0499999999999998;;;;
0,752;-0,0600000000000001;;;;
0,754;-0,0600000000000001;;;;
0,756;-0,0649999999999999;;;;
0,758;-0,0700000000000003;;;;
0,76;-0,0649999999999999;;;;
0,762;-0,0700000000000003;;;;
0,764;-0,0700000000000003;;;;
0,766;-0,0600000000000001;;;;
0,768;-0,0750000000000002;;;;
0,77;-0,0750000000000002;;;;
0,772;-0,085;;;;
0,774;-0,085;;;;
0,776;-0,0950000000000002;;;;
0,778;-0,0950000000000002;;;;
0,78;-0,0899999999999999;;;;
0,782;-0,1;;;;
0,784;-0,1;;;;
0,786;-0,105;;;;
0,788;-0,105;;;;
0,79;-0,11;;;;
0,792;-0,12;;;;
0,794;-0,12;;;;
0,796;-0,135;;;;
0,798;-0,135;;;;
0,8;-0,135;;;;
0,802;-0,145;;;;
0,804;-0,145;;;;
0,806;-0,15;;;;
0,808;-0,15;;;;
0,81;-0,165;;;;
0,812;-0,165;;;;
0,814;-0,17;;;;
0,816;-0,185;;;;
0,818;-0,19;;;;
0,82;-0,195;;;;
0,822;-0,195;;;;
0,824;-0,2;;;;
0,826;-0,2;;;;
0,828;-0,205;;;;
0,83;-0,225;;;;
0,832;-0,225;;;;
0,834;-0,225;;;;
0,836;-0,245;;;;
0,838;-0,25;;;;
0,84;-0,255;;;;
0,842;-0,255;;;;
0,844;-0,265;;;;
0,846;-0,265;;;;
0,848;-0,265;;;;
0,85;-0,285;;;;
0,852;-0,29;;;;
0,854;-0,295;;;;
0,856;-0,31;;;;
0,858;-0,31;;;;
0,86;-0,32;;;;
0,862;-0,32;;;;
0,864;-0,335;;;;
0,866;-0,33;;;;
0,868;-0,335;;;;
0,87;-0,355;;;;
0,872;-0,355;;;;
0,874;-0,365;;;;
0,876;-0,38;;;;
0,878;-0,39;;;;
0,88;-0,39;;;;
0,882;-0,39;;;;
0,884;-0,405;;;;
0,886;-0,4;;;;
0,888;-0,415;;;;
0,89;-0,425;;;;
0,892;-0,425;;;;
0,894;-0,44;;;;
0,896;-0,45;;;;
0,898;-0,46;;;;
0,9;-0,46;;;;
0,902;-0,465;;;;
0,904;-0,475;;;;
0,906;-0,47;;;;
0,908;-0,49;;;;
0,91;-0,495;;;;
0,912;-0,505;;;;
0,914;-0,515;;;;
0,916;-0,52;;;;
0,918;-0,535;;;;
0,92;-0,535;;;;
0,922;-0,545;;;;
0,924;-0,55;;;;
0,926;-0,55;;;;
0,928;-0,56;;;;
0,93;-0,57;;;;
0,932;-0,58;;;;
0,934;-0,585;;;;
0,936;-0,595;;;;
0,938;-0,605;;;;
0,94;-0,605;;;;
0,942;-0,615;;;;
0,944;-0,62;;;;
0,946;-0,625;;;;
0,948;-0,635;;;;
0,95;-0,64;;;;
0,952;-0,655;;;;
0,954;-0,655;;;;
0,956;-0,675;;;;
0,958;-0,675;;;;
0,96;-0,675;;;;
0,962;-0,685;;;;
0,964;-0,69;;;;
0,966;-0,695;;;;
0,968;-0,7;;;;
0,97;-0,715;;;;
0,972;-0,72;;;;
0,974;-0,72;;;;
0,976;-0,735;;;;
0,978;-0,74;;;;
0,98;-0,745;;;;
0,982;-0,75;;;;
0,984;-0,75;;;;
0,986;-0,755;;;;
0,988;-0,76;;;;
0,99;-0,775;;;;
0,992;-0,78;;;;
0,994;-0,775;;;;
0,996;-0,8;;;;
0,998;-0,8;;;;
1;-0,805;;;;
1,002;-0,805;;;;
1,004;-0,815;;;;
1,006;-0,81;;;;
1,008;-0,815;;;;
1,01;-0,83;;;;
1,012;-0,83;;;;
1,014;-0,835;;;;
1,016;-0,845;;;;
1,018;-0,845;;;;
1,02;-0,85;;;;
1,022;-0,85;;;;
1,024;-0,86;;;;
1,026;-0,855;;;;
1,028;-0,855;;;;
1,03;-0,87;;;;
1,032;-0,875;;;;
1,034;-0,88;;;;
1,036;-0,89;;;;
1,038;-0,89;;;;
1,04;-0,89;;;;
1,042;-0,89;;;;
1,044;-0,895;;;;
1,046;-0,89;;;;
1,048;-0,9;;;;
1,05;-0,905;;;;
1,052;-0,905;;;;
1,054;-0,91;;;;
1,056;-0,915;;;;
1,058;-0,92;;;;
1,06;-0,92;;;;
1,062;-0,915;;;;
1,064;-0,925;;;;
1,066;-0,915;;;;
1,068;-0,925;;;;
1,07;-0,93;;;;
1,072;-0,93;;;;
1,074;-0,94;;;;
1,076;-0,94;;;;
1,078;-0,945;;;;
1,08;-0,94;;;;
1,082;-0,945;;;;
1,084;-0,945;;;;
1,086;-0,935;;;;
1,088;-0,95;;;;
1,09;-0,95;;;;
1,092;-0,955;;;;
1,094;-0,955;;;;
1,096;-0,955;;;;
1,098;-0,96;;;;
1,1;-0,955;;;;
1,102;-0,955;;;;
1,104;-0,96;;;;
1,106;-0,95;;;;
1,108;-0,96;;;;
1,11;-0,96;;;;
1,112;-0,965;;;;
1,114;-0,965;;;;
1,116;-0,975;;;;
1,118;-0,97;;;;
1,12;-0,965;;;;
1,122;-0,965;;;;
1,124;-0,965;;;;
1,126;-0,965;;;;
1,128;-0,965;;;;
1,13;-0,965;;;;
1,132;-0,97;;;;
1,134;-0,97;;;;
1,136;-0,975;;;;
1,138;-0,975;;;;
1,14;-0,97;;;;
1,142;-0,975;;;;
1,144;-0,97;;;;
1,146;-0,97;;;;
1,148;-0,965;;;;
1,15;-0,975;;;;
1,152;-0,975;;;;
1,154;-0,97;;;;
1,156;-0,98;;;;
1,158;-0,98;;;;
1,16;-0,98;;;;
1,162;-0,975;;;;
1,164;-0,975;;;;
1,166;-0,97;;;;
1,168;-0,97;;;;
1,17;-0,98;;;;
1,172;-0,975;;;;
1,174;-0,975;;;;
1,176;-0,985;;;;
1,178;-0,985;;;;
1,18;-0,98;;;;
1,182;-0,98;;;;
1,184;-0,985;;;;
1,186;-0,975;;;;
1,188;-0,975;;;;
1,19;-0,985;;;;
1,192;-0,985;;;;
1,194;-0,985;;;;
1,196;-0,99;;;;
1,198;-0,985;;;;
1,2;-0,985;;;;
1,202;-0,985;;;;
1,204;-0,99;;;;
1,206;-0,985;;;;
1,208;-0,985;;;;
1,21;-0,995;;;;
1,212;-0,99;;;;
1,214;-0,995;;;;
1,216;-1;;;;
1,218;-1;;;;
1,22;-0,995;;;;
1,222;-0,995;;;;
1,224;-1;;;;
1,226;-0,995;;;;
1,228;-1;;;;
1,23;-1;;;;
1,232;-1;;;;
1,234;-1,005;;;;
1,236;-1,01;;;;
1,238;-1,015;;;;
1,24;-1,01;;;;
1,242;-1,015;;;;
1,244;-1,02;;;;
1,246;-1,005;;;;
1,248;-1,015;;;;
1,25;-1,02;;;;
1,252;-1,025;;;;
1,254;-1,025;;;;
1,256;-1,03;;;;
1,258;-1,035;;;;
1,26;-1,03;;;;
1,262;-1,035;;;;
1,264;-1,035;;;;
1,266;-1,035;;;;
1,268;-1,035;;;;
1,27;-1,04;;;;
1,272;-1,045;;;;
1,274;-1,045;;;;
1,276;-1,06;;;;
1,278;-1,055;;;;
1,28;-1,05;;;;
1,282;-1,055;;;;
1,284;-1,055;;;;
1,286;-1,055;;;;
1,288;-1,06;;;;
1,29;-1,06;;;;
1,292;-1,07;;;;
1,294;-1,07;;;;
1,296;-1,08;;;;
1,298;-1,08;;;;
1,3;-1,08;;;;
1,302;-1,08;;;;
1,304;-1,08;;;;
1,306;-1,08;;;;
1,308;-1,085;;;;
1,31;-1,095;;;;
1,312;-1,095;;;;
1,314;-1,095;;;;
1,316;-1,105;;;;
1,318;-1,105;;;;
1,32;-1,105;;;;
1,322;-1,105;;;;
1,324;-1,105;;;;
1,326;-1,11;;;;
1,328;-1,11;;;;
1,33;-1,12;;;;
1,332;-1,12;;;;
1,334;-1,125;;;;
1,336;-1,135;;;;
1,338;-1,13;;;;
1,34;-1,135;;;;
1,342;-1,13;;;;
1,344;-1,14;;;;
1,346;-1,135;;;;
1,348;-1,135;;;;
1,35;-1,145;;;;
1,352;-1,15;;;;
1,354;-1,15;;;;
1,356;-1,16;;;;
1,358;-1,16;;;;
1,36;-1,16;;;;
1,362;-1,16;;;;
1,364;-1,165;;;;
1,366;-1,16;;;;
1,368;-1,165;;;;
